,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
379,Robert Zemeckis,Lea Thompson,Thomas F. Wilson,J.J. Cohen,Adventure Comedy Sci-Fi,back to the future,Lea Thompson Thomas F. Wilson J.J. Cohen Robert Zemeckis Adventure Comedy Sci-Fi
380,Leonard Nimoy,Leonard Nimoy,Nichelle Nichols,Walter Koenig,Action Adventure Sci-Fi,star trek iii: the search for spock,Leonard Nimoy Nichelle Nichols Walter Koenig Leonard Nimoy Action Adventure Sci-Fi
381,John McTiernan,Shane Black,Bill Duke,Carl Weathers,Action Horror Sci-Fi,predator,Shane Black Bill Duke Carl Weathers John McTiernan Action Horror Sci-Fi
382,Hal Needham,Barry Bostwick,Michael Beck,Henry Silva,Action Sci-Fi,megaforce,Barry Bostwick Michael Beck Henry Silva Hal Needham Action Sci-Fi
383,Jeff Nichols,Kirsten Dunst,Sam Shepard,Paul Sparks,Adventure Drama Sci-Fi Thriller,midnight special,Kirsten Dunst Sam Shepard Paul Sparks Jeff Nichols Adventure Drama Sci-Fi Thriller
384,Mike Marvin,Clint Howard,Randy Quaid,Nick Cassavetes,Action Horror Romance Sci-Fi Thriller,the wraith,Clint Howard Randy Quaid Nick Cassavetes Mike Marvin Action Horror Romance Sci-Fi Thriller
385,Christian Volckman,Romola Garai,Catherine McCormack,Kevork Malikyan,Action Animation Sci-Fi Thriller,renaissance,Romola Garai Catherine McCormack Kevork Malikyan Christian Volckman Action Animation Sci-Fi Thriller
386,James Cameron,Michael Biehn,Carrie Henn,Jenette Goldstein,Action Adventure Sci-Fi,aliens,Michael Biehn Carrie Henn Jenette Goldstein James Cameron Action Adventure Sci-Fi
387,John Hoffman,Liam Aiken,Molly Shannon,Kevin Nealon,Comedy Drama Family Fantasy Sci-Fi,good boy!,Liam Aiken Molly Shannon Kevin Nealon John Hoffman Comedy Drama Family Fantasy Sci-Fi
388,Joseph Kosinski,Jeff Bridges,Olivia Wilde,James Frain,Action Adventure Sci-Fi,tron: legacy,Jeff Bridges Olivia Wilde James Frain Joseph Kosinski Action Adventure Sci-Fi
389,Sidney J. Furie,Jim Broadbent,Margot Kidder,William Hootkins,Action Adventure Family Sci-Fi,superman iv: the quest for peace,Jim Broadbent Margot Kidder William Hootkins Sidney J. Furie Action Adventure Family Sci-Fi
390,Richard Kelly,Janeane Garofalo,Curtis Armstrong,Chris Andrew Ciulla,Comedy Mystery Sci-Fi Thriller,southland tales,Janeane Garofalo Curtis Armstrong Chris Andrew Ciulla Richard Kelly Comedy Mystery Sci-Fi Thriller
391,Jack Smight,George Peppard,Jan-Michael Vincent,Paul Winfield,Sci-Fi,damnation alley,George Peppard Jan-Michael Vincent Paul Winfield Jack Smight Sci-Fi
392,Richard Benjamin,Jon Lovitz,Alyson Hannigan,Tony Jay,Comedy Romance Sci-Fi,my stepmother is an alien,Jon Lovitz Alyson Hannigan Tony Jay Richard Benjamin Comedy Romance Sci-Fi
393,Josef Rusnak,Gretchen Mol,Craig Bierko,Brad William Henke,Mystery Sci-Fi Thriller,the thirteenth floor,Gretchen Mol Craig Bierko Brad William Henke Josef Rusnak Mystery Sci-Fi Thriller
394,Ronald Neame,Martin Landau,Karl Malden,Brian Keith,Action Drama Sci-Fi Thriller,meteor,Martin Landau Karl Malden Brian Keith Ronald Neame Action Drama Sci-Fi Thriller
395,Kenneth Johnson,Charles Napier,Annabeth Gish,Hill Harper,Action Crime Sci-Fi,steel,Charles Napier Annabeth Gish Hill Harper Kenneth Johnson Action Crime Sci-Fi
396,James Gunn,Dustin Milligan,Gregg Henry,Tania Saulnier,Comedy Horror Sci-Fi,slither,Dustin Milligan Gregg Henry Tania Saulnier James Gunn Comedy Horror Sci-Fi
397,Robert Rodriguez,Jordana Brewster,Salma Hayek,Clea DuVall,Horror Mystery Sci-Fi,the faculty,Jordana Brewster Salma Hayek Clea DuVall Robert Rodriguez Horror Mystery Sci-Fi
398,Juan Carlos Fresnadillo,Jeremy Renner,Harold Perrineau,Catherine McCormack,Drama Horror Sci-Fi,28 weeks later,Jeremy Renner Harold Perrineau Catherine McCormack Juan Carlos Fresnadillo Drama Horror Sci-Fi
399,David Nutter,Bruce Greenwood,Ethan Embry,Katharine Isabelle,Horror Mystery Sci-Fi Thriller,disturbing behavior,Bruce Greenwood Ethan Embry Katharine Isabelle David Nutter Horror Mystery Sci-Fi Thriller
400,Mark L. Lester,Heather Locklear,George C. Scott,David Keith,Action Horror Sci-Fi Thriller,firestarter,Heather Locklear George C. Scott David Keith Mark L. Lester Action Horror Sci-Fi Thriller
401,Douglas Aarniokoski,Christopher Lambert,Adrian Paul,Adam Copeland,Action Adventure Fantasy Sci-Fi,highlander: endgame,Christopher Lambert Adrian Paul Adam Copeland Douglas Aarniokoski Action Adventure Fantasy Sci-Fi
402,Terry Gilliam,Robert De Niro,Bob Hoskins,Jim Broadbent,Drama Sci-Fi,brazil,Robert De Niro Bob Hoskins Jim Broadbent Terry Gilliam Drama Sci-Fi
403,unknown,David Ogden Stiers,Nicole de Boer,Chris Bruno,Drama Fantasy Mystery Sci-Fi,the dead zoneÃÂ            ,David Ogden Stiers Nicole de Boer Chris Bruno unknown Drama Fantasy Mystery Sci-Fi
404,Mark Romanek,Andrew Garfield,Charlie Rowe,Charlotte Rampling,Drama Romance Sci-Fi,never let me go,Andrew Garfield Charlie Rowe Charlotte Rampling Mark Romanek Drama Romance Sci-Fi
405,Khalil Sullins,Thomas Stroppel,Kalim Chandler,Amber Marie Bollinger,Drama Sci-Fi Thriller,listening,Thomas Stroppel Kalim Chandler Amber Marie Bollinger Khalil Sullins Drama Sci-Fi Thriller
406,Fritz Lang,Brigitte Helm,Gustav FrÃÂ¶hlich,Rudolf Klein-Rogge,Drama Sci-Fi,metropolis,Brigitte Helm Gustav FrÃÂ¶hlich Rudolf Klein-Rogge Fritz Lang Drama Sci-Fi
407,Gabe IbÃ¡Ã±ez,Birgitte Hjort SÃ¸rensen,Robert Forster,Melanie Griffith,Action Sci-Fi Thriller,automata,Birgitte Hjort SÃ¸rensen Robert Forster Melanie Griffith Gabe IbÃ¡Ã±ez Action Sci-Fi Thriller
408,Lewis Gilbert,Caroline Munro,Desmond Llewelyn,Barbara Bach,Action Adventure Sci-Fi Thriller,the spy who loved me,Caroline Munro Desmond Llewelyn Barbara Bach Lewis Gilbert Action Adventure Sci-Fi Thriller
409,James Isaac,Peter Mensah,Kane Hodder,Lexa Doig,Action Horror Sci-Fi Thriller,jason x,Peter Mensah Kane Hodder Lexa Doig James Isaac Action Horror Sci-Fi Thriller
410,Jonathan Liebesman,Noel Fisher,Danny Woodburn,Jeremy Howard,Action Adventure Comedy Sci-Fi,teenage mutant ninja turtles,Noel Fisher Danny Woodburn Jeremy Howard Jonathan Liebesman Action Adventure Comedy Sci-Fi
411,Steve Pink,Adam Scott,Gillian Jacobs,Collette Wolfe,Comedy Sci-Fi,hot tub time machine 2,Adam Scott Gillian Jacobs Collette Wolfe Steve Pink Comedy Sci-Fi
412,Jonathan Glazer,Scarlett Johansson,Paul Brannigan,Alison Chand,Drama Horror Sci-Fi Thriller,under the skin,Scarlett Johansson Paul Brannigan Alison Chand Jonathan Glazer Drama Horror Sci-Fi Thriller
413,JosÃÂ© Padilha,Gary Oldman,Abbie Cornish,Jennifer Ehle,Action Crime Sci-Fi Thriller,robocop,Gary Oldman Abbie Cornish Jennifer Ehle JosÃÂ© Padilha Action Crime Sci-Fi Thriller
414,Eric Bress,Logan Lerman,Eric Stoltz,Cameron Bright,Sci-Fi Thriller,the butterfly effect,Logan Lerman Eric Stoltz Cameron Bright Eric Bress Sci-Fi Thriller
415,Bob Clark,Kathleen Turner,Dom DeLuise,Ruby Dee,Comedy Crime Family Sci-Fi,baby geniuses,Kathleen Turner Dom DeLuise Ruby Dee Bob Clark Comedy Crime Family Sci-Fi
416,Alex Garland,Elina Alminas,Sonoya Mizuno,Corey Johnson,Drama Mystery Sci-Fi Thriller,ex machina,Elina Alminas Sonoya Mizuno Corey Johnson Alex Garland Drama Mystery Sci-Fi Thriller
417,Dave Green,Teo Halm,Ella Wahlestedt,Jason Gray-Stanford,Adventure Family Sci-Fi,earth to echo,Teo Halm Ella Wahlestedt Jason Gray-Stanford Dave Green Adventure Family Sci-Fi
418,Michael Polish,J.K. Simmons,Virginia Madsen,Bruce Dern,Adventure Drama Sci-Fi,the astronaut farmer,J.K. Simmons Virginia Madsen Bruce Dern Michael Polish Adventure Drama Sci-Fi
419,Blair Hayes,Jake Gyllenhaal,Geoffrey Arend,Marley Shelton,Adventure Comedy Romance Sci-Fi,bubble boy,Jake Gyllenhaal Geoffrey Arend Marley Shelton Blair Hayes Adventure Comedy Romance Sci-Fi
420,Joe Cornish,John Boyega,Luke Treadaway,Jodie Whittaker,Action Comedy Sci-Fi Thriller,attack the block,John Boyega Luke Treadaway Jodie Whittaker Joe Cornish Action Comedy Sci-Fi Thriller
421,Benedek Fliegauf,Eva Green,Matt Smith,Hannah Murray,Drama Romance Sci-Fi,womb,Eva Green Matt Smith Hannah Murray Benedek Fliegauf Drama Romance Sci-Fi
422,Nicholas Meyer,Leonard Nimoy,Kirstie Alley,Nichelle Nichols,Action Adventure Sci-Fi,star trek ii: the wrath of khan,Leonard Nimoy Kirstie Alley Nichelle Nichols Nicholas Meyer Action Adventure Sci-Fi
423,John Badham,Matthew Broderick,Barry Corbin,Ally Sheedy,Sci-Fi Thriller,wargames,Matthew Broderick Barry Corbin Ally Sheedy John Badham Sci-Fi Thriller
424,Josh Trank,Michael Kelly,Alex Russell,Ashley Hinshaw,Drama Sci-Fi Thriller,chronicle,Michael Kelly Alex Russell Ashley Hinshaw Josh Trank Drama Sci-Fi Thriller
425,Terry Gilliam,Shelley Duvall,Michael Palin,Kenny Baker,Adventure Comedy Fantasy Sci-Fi,time bandits,Shelley Duvall Michael Palin Kenny Baker Terry Gilliam Adventure Comedy Fantasy Sci-Fi
426,John Erick Dowdle,Andrew Fiscella,Jay Hernandez,Dania Ramirez,Horror Sci-Fi Thriller,quarantine,Andrew Fiscella Jay Hernandez Dania Ramirez John Erick Dowdle Horror Sci-Fi Thriller
427,John Frankenheimer,Talia Shire,Richard Dysart,Robert Foxworth,Horror Sci-Fi,prophecy,Talia Shire Richard Dysart Robert Foxworth John Frankenheimer Horror Sci-Fi
428,Dean Israelite,Gary Weeks,Jonny Weston,Sofia Black-D'Elia,Sci-Fi Thriller,project almanac,Gary Weeks Jonny Weston Sofia Black-D'Elia Dean Israelite Sci-Fi Thriller
429,Stuart Gordon,Christopher Lambert,Kurtwood Smith,Clifton Collins Jr.,Action Crime Sci-Fi Thriller,fortress,Christopher Lambert Kurtwood Smith Clifton Collins Jr. Stuart Gordon Action Crime Sci-Fi Thriller
430,Joon-ho Bong,Doona Bae,Kang-ho Song,Ah-sung Ko,Comedy Drama Horror Sci-Fi,the host,Doona Bae Kang-ho Song Ah-sung Ko Joon-ho Bong Comedy Drama Horror Sci-Fi
431,Kar-Wai Wong,Li Gong,Tony Chiu Wai Leung,Maggie Cheung,Drama Romance Sci-Fi,2046,Li Gong Tony Chiu Wai Leung Maggie Cheung Kar-Wai Wong Drama Romance Sci-Fi
432,Vincenzo Natali,David Hewlett,Jeremy Northam,Kari Matchett,Mystery Romance Sci-Fi Thriller,cypher,David Hewlett Jeremy Northam Kari Matchett Vincenzo Natali Mystery Romance Sci-Fi Thriller
433,Takashi Yamazaki,Takuya Kimura,Meisa Kuroki,Hiroyuki Ikeuchi,Action Adventure Drama Sci-Fi,space battleship yamato,Takuya Kimura Meisa Kuroki Hiroyuki Ikeuchi Takashi Yamazaki Action Adventure Drama Sci-Fi
434,George Lucas,Harrison Ford,Peter Cushing,Kenny Baker,Action Adventure Fantasy Sci-Fi,star wars: episode iv - a new hope,Harrison Ford Peter Cushing Kenny Baker George Lucas Action Adventure Fantasy Sci-Fi
435,Tobe Hooper,Louise Fletcher,Bud Cort,William Bassett,Horror Sci-Fi,invaders from mars,Louise Fletcher Bud Cort William Bassett Tobe Hooper Horror Sci-Fi
436,Ruairi Robinson,Romola Garai,Olivia Williams,Tom Cullen,Horror Sci-Fi Thriller,the last days on mars,Romola Garai Olivia Williams Tom Cullen Ruairi Robinson Horror Sci-Fi Thriller
437,Stanley Kubrick,Keir Dullea,Gary Lockwood,Glenn Beck,Adventure Mystery Sci-Fi,2001: a space odyssey,Keir Dullea Gary Lockwood Glenn Beck Stanley Kubrick Adventure Mystery Sci-Fi
438,Steven Spielberg,Henry Thomas,Dee Wallace,Peter Coyote,Family Sci-Fi,e.t. the extra-terrestrial,Henry Thomas Dee Wallace Peter Coyote Steven Spielberg Family Sci-Fi
439,James DeMonaco,Frank Grillo,Joseph Julian Soria,Mykelti Williamson,Action Horror Sci-Fi Thriller,the purge: election year,Frank Grillo Joseph Julian Soria Mykelti Williamson James DeMonaco Action Horror Sci-Fi Thriller
440,Stephen Herek,Keanu Reeves,George Carlin,Al Leong,Adventure Comedy Music Sci-Fi,bill & ted's excellent adventure,Keanu Reeves George Carlin Al Leong Stephen Herek Adventure Comedy Music Sci-Fi
441,Chuck Sheetz,Diedrich Bader,Andrew Lawrence,Dabney Coleman,Animation Comedy Family Mystery Sci-Fi,recess: school's out,Diedrich Bader Andrew Lawrence Dabney Coleman Chuck Sheetz Animation Comedy Family Mystery Sci-Fi
442,George Miller,Tina Turner,Bruce Spence,Angelo Rossitto,Action Adventure Sci-Fi Thriller,mad max beyond thunderdome,Tina Turner Bruce Spence Angelo Rossitto George Miller Action Adventure Sci-Fi Thriller
443,Brett Leonard,Jeff Fahey,Austin O'Brien,Troy Evans,Horror Sci-Fi,the lawnmower man,Jeff Fahey Austin O'Brien Troy Evans Brett Leonard Horror Sci-Fi
444,Joe Dante,Albert Brooks,Al Leong,Vic Morrow,Fantasy Horror Sci-Fi,twilight zone: the movie,Albert Brooks Al Leong Vic Morrow Joe Dante Fantasy Horror Sci-Fi
445,David Cronenberg,Tom Skerritt,Herbert Lom,Anthony Zerbe,Horror Sci-Fi Thriller,the dead zone,Tom Skerritt Herbert Lom Anthony Zerbe David Cronenberg Horror Sci-Fi Thriller
446,Olatunde Osunsanmi,Milla Jovovich,Will Patton,Hakeem Kae-Kazim,Mystery Sci-Fi Thriller,the fourth kind,Milla Jovovich Will Patton Hakeem Kae-Kazim Olatunde Osunsanmi Mystery Sci-Fi Thriller
447,Colin Strause,David Zayas,Donald Faison,Brittany Daniel,Action Sci-Fi Thriller,skyline,David Zayas Donald Faison Brittany Daniel Colin Strause Action Sci-Fi Thriller
448,Ron Underwood,Reba McEntire,Ariana Richards,Michael Gross,Comedy Horror Sci-Fi,tremors,Reba McEntire Ariana Richards Michael Gross Ron Underwood Comedy Horror Sci-Fi
449,Lorene Scafaria,Steve Carell,Mark Moses,Rob Huebel,Adventure Comedy Drama Romance Sci-Fi,seeking a friend for the end of the world,Steve Carell Mark Moses Rob Huebel Lorene Scafaria Adventure Comedy Drama Romance Sci-Fi
450,Allan Arkush,Bernadette Peters,Randy Quaid,Christopher Guest,Comedy Sci-Fi,heartbeeps,Bernadette Peters Randy Quaid Christopher Guest Allan Arkush Comedy Sci-Fi
451,John Putch,Robert Picardo,Diedrich Bader,Esai Morales,Drama Mystery Sci-Fi,atlas shrugged ii: the strike,Robert Picardo Diedrich Bader Esai Morales John Putch Drama Mystery Sci-Fi
452,Rakesh Roshan,Naseeruddin Shah,Rekha,Sharat Saxena,Action Adventure Romance Sci-Fi,krrish,Naseeruddin Shah Rekha Sharat Saxena Rakesh Roshan Action Adventure Romance Sci-Fi
453,Jason Connery,Ray Winstone,Henry Rollins,Jason London,Action Horror Sci-Fi,the devil's tomb,Ray Winstone Henry Rollins Jason London Jason Connery Action Horror Sci-Fi
454,Gerald Potterton,John Vernon,Joe Flaherty,Don Francks,Adventure Animation Fantasy Horror Sci-Fi,heavy metal,John Vernon Joe Flaherty Don Francks Gerald Potterton Adventure Animation Fantasy Horror Sci-Fi
455,Jared Hess,Jizelle Jade,Michael Angarano,HÃÂ©ctor JimÃÂ©nez,Adventure Comedy Sci-Fi,gentlemen broncos,Jizelle Jade Michael Angarano HÃÂ©ctor JimÃÂ©nez Jared Hess Adventure Comedy Sci-Fi
456,Lars von Trier,Alexander SkarsgÃÂ¥rd,Kirsten Dunst,Charlotte Rampling,Drama Sci-Fi,melancholia,Alexander SkarsgÃÂ¥rd Kirsten Dunst Charlotte Rampling Lars von Trier Drama Sci-Fi
457,Ridley Scott,Tom Skerritt,Yaphet Kotto,Bolaji Badejo,Horror Sci-Fi,alien,Tom Skerritt Yaphet Kotto Bolaji Badejo Ridley Scott Horror Sci-Fi
458,Joseph Kahn,Josh Hutcherson,Shanley Caswell,Parker Bagley,Comedy Horror Sci-Fi,detention,Josh Hutcherson Shanley Caswell Parker Bagley Joseph Kahn Comedy Horror Sci-Fi
459,James DeMonaco,Noel Gugliemi,Zach Gilford,Roberta Valderrama,Action Horror Sci-Fi Thriller,the purge: anarchy,Noel Gugliemi Zach Gilford Roberta Valderrama James DeMonaco Action Horror Sci-Fi Thriller
460,Stewart Raffill,Anjelica Huston,John Carradine,Robert Urich,Action Adventure Comedy Romance Sci-Fi,the ice pirates,Anjelica Huston John Carradine Robert Urich Stewart Raffill Action Adventure Comedy Romance Sci-Fi
461,Martyn Pick,Sean Pertwee,Steven Waddington,Donald Sumpter,Action Animation Fantasy Horror Mystery Sci-Fi Thriller,"ultramarines: a warhammer 40,000 movie",Sean Pertwee Steven Waddington Donald Sumpter Martyn Pick Action Animation Fantasy Horror Mystery Sci-Fi Thriller
462,Roland Suso Richter,Stephen Graham,Sarah Polley,Stephen Rea,Mystery Sci-Fi Thriller,the i inside,Stephen Graham Sarah Polley Stephen Rea Roland Suso Richter Mystery Sci-Fi Thriller
463,unknown,Dee Bradley Baker,James Arnold Taylor,Tom Kane,Action Adventure Animation Drama Fantasy Sci-Fi,star wars: the clone warsÃÂ            ,Dee Bradley Baker James Arnold Taylor Tom Kane unknown Action Adventure Animation Drama Fantasy Sci-Fi
464,Roger Vadim,Jane Fonda,David Hemmings,Milo O'Shea,Adventure Comedy Fantasy Sci-Fi,barbarella,Jane Fonda David Hemmings Milo O'Shea Roger Vadim Adventure Comedy Fantasy Sci-Fi
465,Darren Lynn Bousman,Alexa PenaVega,Paris Hilton,Paul Sorvino,Horror Musical Sci-Fi,repo! the genetic opera,Alexa PenaVega Paris Hilton Paul Sorvino Darren Lynn Bousman Horror Musical Sci-Fi
466,Danny Boyle,Noah Huntley,Megan Burns,David Schneider,Drama Horror Sci-Fi Thriller,28 days later...,Noah Huntley Megan Burns David Schneider Danny Boyle Drama Horror Sci-Fi Thriller
467,Ken Shapiro,Brian Doyle-Murray,Dabney Coleman,Mary Kay Place,Comedy Fantasy Sci-Fi,modern problems,Brian Doyle-Murray Dabney Coleman Mary Kay Place Ken Shapiro Comedy Fantasy Sci-Fi
468,Andrew Currie,Alexia Fast,Henry Czerny,Kesun Loder,Comedy Drama Horror Sci-Fi,fido,Alexia Fast Henry Czerny Kesun Loder Andrew Currie Comedy Drama Horror Sci-Fi
469,Katsuhiro ÃÂtomo,Mitsuo Iwata,Takeshi Kusao,TesshÃÂ´ Genda,Action Animation Sci-Fi,akira,Mitsuo Iwata Takeshi Kusao TesshÃÂ´ Genda Katsuhiro ÃÂtomo Action Animation Sci-Fi
470,David Webb Peoples,Delroy Lindo,Joan Chen,Anna Katarina,Action Sci-Fi Sport,the blood of heroes,Delroy Lindo Joan Chen Anna Katarina David Webb Peoples Action Sci-Fi Sport
471,Michael Winterbottom,Samantha Morton,Om Puri,Natalie Mendoza,Drama Romance Sci-Fi Thriller,code 46,Samantha Morton Om Puri Natalie Mendoza Michael Winterbottom Drama Romance Sci-Fi Thriller
472,Robert Marcarelli,George Coe,William Hootkins,Ayla Kell,Action Adventure Fantasy Sci-Fi Thriller,the omega code,George Coe William Hootkins Ayla Kell Robert Marcarelli Action Adventure Fantasy Sci-Fi Thriller
473,Michael Anderson,Farrah Fawcett,Jenny Agutter,Peter Ustinov,Action Adventure Sci-Fi,logan's run,Farrah Fawcett Jenny Agutter Peter Ustinov Michael Anderson Action Adventure Sci-Fi
474,Tony Maylam,Michael J. Pollard,Alun Armstrong,Alastair Duncan,Action Crime Horror Sci-Fi Thriller,split second,Michael J. Pollard Alun Armstrong Alastair Duncan Tony Maylam Action Crime Horror Sci-Fi Thriller
475,unknown,Jensen Ackles,Ashley Scott,John Savage,Action Drama Mystery Sci-Fi,dark angelÃÂ            ,Jensen Ackles Ashley Scott John Savage unknown Action Drama Mystery Sci-Fi
476,Jean-Marie PoirÃÂ©,Christian Clavier,Isabelle Nanty,ValÃÂ©rie Lemercier,Comedy Fantasy Sci-Fi,les visiteurs,Christian Clavier Isabelle Nanty ValÃÂ©rie Lemercier Jean-Marie PoirÃÂ© Comedy Fantasy Sci-Fi
477,Aleksey German,Leonid Yarmolnik,Yuriy Tsurilo,Valentin Golubenko,Drama Sci-Fi,hard to be a god,Leonid Yarmolnik Yuriy Tsurilo Valentin Golubenko Aleksey German Drama Sci-Fi
478,Robert C. Cooper,Ben Browder,Christopher Judge,Julian Sands,Action Adventure Drama Fantasy Sci-Fi,stargate: the ark of truth,Ben Browder Christopher Judge Julian Sands Robert C. Cooper Action Adventure Drama Fantasy Sci-Fi
479,Robert Wise,David Wayne,Paula Kelly,Eric Christmas,Sci-Fi Thriller,the andromeda strain,David Wayne Paula Kelly Eric Christmas Robert Wise Sci-Fi Thriller
480,Louis Morneau,Leon,Bob Gunton,Ned Bellamy,Horror Sci-Fi Thriller,bats,Leon Bob Gunton Ned Bellamy Louis Morneau Horror Sci-Fi Thriller
481,James Cameron,Michael Biehn,Brian Thompson,Paul Winfield,Action Sci-Fi,the terminator,Michael Biehn Brian Thompson Paul Winfield James Cameron Action Sci-Fi
482,John Carpenter,Donald Pleasence,Adrienne Barbeau,Tom Atkins,Action Sci-Fi,escape from new york,Donald Pleasence Adrienne Barbeau Tom Atkins John Carpenter Action Sci-Fi
483,Sylvio Tabet,Michael Berryman,Kari Wuhrer,Marc Singer,Action Adventure Fantasy Sci-Fi,beastmaster 2: through the portal of time,Michael Berryman Kari Wuhrer Marc Singer Sylvio Tabet Action Adventure Fantasy Sci-Fi
484,David Cronenberg,Debbie Harry,Leslie Carlson,Reiner Schwarz,Horror Mystery Sci-Fi Thriller,videodrome,Debbie Harry Leslie Carlson Reiner Schwarz David Cronenberg Horror Mystery Sci-Fi Thriller
485,William Sachs,Stephen Macht,Avery Schreiber,Angelo Rossitto,Comedy Sci-Fi,galaxina,Stephen Macht Avery Schreiber Angelo Rossitto William Sachs Comedy Sci-Fi
486,Jon Wright,Russell Tovey,Richard Coyle,Bronagh Gallagher,Comedy Horror Sci-Fi Thriller,grabbers,Russell Tovey Richard Coyle Bronagh Gallagher Jon Wright Comedy Horror Sci-Fi Thriller
487,Dan Trachtenberg,Bradley Cooper,John Gallagher Jr.,Sumalee Montano,Drama Horror Mystery Sci-Fi Thriller,10 cloverfield lane,Bradley Cooper John Gallagher Jr. Sumalee Montano Dan Trachtenberg Drama Horror Mystery Sci-Fi Thriller
488,David Gelb,Olivia Wilde,Mark Duplass,Donald Glover,Horror Sci-Fi Thriller,the lazarus effect,Olivia Wilde Mark Duplass Donald Glover David Gelb Horror Sci-Fi Thriller
489,Gonzalo LÃÂ³pez-Gallego,Warren Christie,Ryan Robbins,Andrew Airlie,Horror Mystery Sci-Fi Thriller,apollo 18,Warren Christie Ryan Robbins Andrew Airlie Gonzalo LÃÂ³pez-Gallego Horror Mystery Sci-Fi Thriller
490,Mamoru Hosoda,Lara Jill Miller,Colleen O'Shaughnessey,Mona Marshall,Action Adventure Animation Family Sci-Fi,digimon: the movie,Lara Jill Miller Colleen O'Shaughnessey Mona Marshall Mamoru Hosoda Action Adventure Animation Family Sci-Fi
491,Duncan Jones,Kevin Spacey,Matt Berry,Benedict Wong,Drama Mystery Sci-Fi,moon,Kevin Spacey Matt Berry Benedict Wong Duncan Jones Drama Mystery Sci-Fi
492,Jerry Belson,Cassandra Peterson,Tim Thomerson,Bess Armstrong,Comedy Music Sci-Fi,jekyll and hyde... together again,Cassandra Peterson Tim Thomerson Bess Armstrong Jerry Belson Comedy Music Sci-Fi
493,James Manera,Joaquim de Almeida,Greg Germann,Kristoffer Polaha,Drama Mystery Sci-Fi,atlas shrugged: who is john galt?,Joaquim de Almeida Greg Germann Kristoffer Polaha James Manera Drama Mystery Sci-Fi
494,Matthew Hastings,Meghan Ory,Marc Trottier,Corey Sevier,Comedy Horror Sci-Fi,decoys,Meghan Ory Marc Trottier Corey Sevier Matthew Hastings Comedy Horror Sci-Fi
495,Oren Peli,Glenn Campbell,Sandra Staggs,Jelena Nik,Horror Sci-Fi Thriller,area 51,Glenn Campbell Sandra Staggs Jelena Nik Oren Peli Horror Sci-Fi Thriller
496,Peter Hyams,David Huddleston,Sam Waterston,Hal Holbrook,Action Sci-Fi Thriller,capricorn one,David Huddleston Sam Waterston Hal Holbrook Peter Hyams Action Sci-Fi Thriller
497,Richard Kelly,Jake Gyllenhaal,Mary McDonnell,James Duval,Drama Sci-Fi Thriller,donnie darko,Jake Gyllenhaal Mary McDonnell James Duval Richard Kelly Drama Sci-Fi Thriller
498,Ivan Engler,Yangzom Brauen,Claude-Oliver Rudolph,Anna Katharina Schwabroh,Mystery Sci-Fi Thriller,cargo,Yangzom Brauen Claude-Oliver Rudolph Anna Katharina Schwabroh Ivan Engler Mystery Sci-Fi Thriller
499,Dan O'Bannon,Linnea Quigley,Clu Gulager,Beverly Randolph,Comedy Horror Sci-Fi,the return of the living dead,Linnea Quigley Clu Gulager Beverly Randolph Dan O'Bannon Comedy Horror Sci-Fi
500,John Carpenter,Meg Foster,Peter Jason,George 'Buck' Flower,Horror Sci-Fi Thriller,they live,Meg Foster Peter Jason George 'Buck' Flower John Carpenter Horror Sci-Fi Thriller
501,William Arntz,Marlee Matlin,Elaine Hendrix,Armin Shimerman,Comedy Documentary Drama Fantasy Mystery Sci-Fi,what the #$*! do we (k)now!?,Marlee Matlin Elaine Hendrix Armin Shimerman William Arntz Comedy Documentary Drama Fantasy Mystery Sci-Fi
502,Tim Burton,Cary-Hiroyuki Tagawa,Estella Warren,Erick Avari,Action Adventure Sci-Fi Thriller,planet of the apes,Cary-Hiroyuki Tagawa Estella Warren Erick Avari Tim Burton Action Adventure Sci-Fi Thriller
503,Jim Mickle,Connor Paolo,Michael Cerveris,Nick Damici,Drama Horror Sci-Fi,stake land,Connor Paolo Michael Cerveris Nick Damici Jim Mickle Drama Horror Sci-Fi
504,Akiva Schaffer,Will Forte,Nicholas Braun,Rosemarie DeWitt,Action Comedy Sci-Fi,the watch,Will Forte Nicholas Braun Rosemarie DeWitt Akiva Schaffer Action Comedy Sci-Fi
505,Jay Oliva,Michael Emerson,Mark Valley,Grey Griffin,Action Animation Crime Sci-Fi Thriller,"batman: the dark knight returns, part 2",Michael Emerson Mark Valley Grey Griffin Jay Oliva Action Animation Crime Sci-Fi Thriller
506,Brandon Cronenberg,Sarah Gadon,Douglas Smith,Caleb Landry Jones,Horror Sci-Fi Thriller,antiviral,Sarah Gadon Douglas Smith Caleb Landry Jones Brandon Cronenberg Horror Sci-Fi Thriller
507,James DeMonaco,Rhys Wakefield,Adelaide Kane,Chris Mulkey,Horror Sci-Fi Thriller,the purge,Rhys Wakefield Adelaide Kane Chris Mulkey James DeMonaco Horror Sci-Fi Thriller
508,Ted Post,Linda Harrison,Gregory Sierra,Victor Buono,Action Adventure Sci-Fi,beneath the planet of the apes,Linda Harrison Gregory Sierra Victor Buono Ted Post Action Adventure Sci-Fi
