,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
388,Dave Borthwick,Jimmy Fallon,Kylie Minogue,Jon Stewart,Adventure Animation Comedy Family Fantasy,doogal,Jimmy Fallon Kylie Minogue Jon Stewart Dave Borthwick Adventure Animation Comedy Family Fantasy
389,David Zucker,Chriss Anglin,Geoffrey Arend,Gary Coleman,Comedy Fantasy,an american carol,Chriss Anglin Geoffrey Arend Gary Coleman David Zucker Comedy Fantasy
390,Hayao Miyazaki,Minnie Driver,Jada Pinkett Smith,Billy Crudup,Adventure Animation Fantasy,princess mononoke,Minnie Driver Jada Pinkett Smith Billy Crudup Hayao Miyazaki Adventure Animation Fantasy
391,Matthew Diamond,Chazz Palminteri,Garrett Clayton,Toni Braxton,Adventure Family Fantasy Musical,the oogieloves in the big balloon adventure,Chazz Palminteri Garrett Clayton Toni Braxton Matthew Diamond Adventure Family Fantasy Musical
392,Jean-Marie PoirÃÂ©,Christian Clavier,Philippe Nahon,Marie-Anne Chazel,Comedy Family Fantasy Sci-Fi,les couloirs du temps: les visiteurs ii,Christian Clavier Philippe Nahon Marie-Anne Chazel Jean-Marie PoirÃÂ© Comedy Family Fantasy Sci-Fi
393,Kevin Munroe,Marco St. John,Laura Spencer,Anita Briem,Action Comedy Crime Fantasy Horror Mystery Sci-Fi Thriller,dylan dog: dead of night,Marco St. John Laura Spencer Anita Briem Kevin Munroe Action Comedy Crime Fantasy Horror Mystery Sci-Fi Thriller
394,Julie Taymor,Djimon Hounsou,Reeve Carney,Tom Conti,Comedy Drama Fantasy Romance,the tempest,Djimon Hounsou Reeve Carney Tom Conti Julie Taymor Comedy Drama Fantasy Romance
395,Britt Allcroft,Mara Wilson,Colm Feore,Peter Fonda,Adventure Comedy Drama Family Fantasy,thomas and the magic railroad,Mara Wilson Colm Feore Peter Fonda Britt Allcroft Adventure Comedy Drama Family Fantasy
396,Hayao Miyazaki,Bunta Sugawara,RyÃÂ»nosuke Kamiki,Miyu Irino,Adventure Animation Family Fantasy,spirited away,Bunta Sugawara RyÃÂ»nosuke Kamiki Miyu Irino Hayao Miyazaki Adventure Animation Family Fantasy
397,Emile Ardolino,Darci Kistler,Kyra Nichols,Margaret Tracey,Family Fantasy Music,the nutcracker,Darci Kistler Kyra Nichols Margaret Tracey Emile Ardolino Family Fantasy Music
398,Ricky Gervais,Jennifer Garner,Tina Fey,Martin Starr,Comedy Fantasy Romance,the invention of lying,Jennifer Garner Tina Fey Martin Starr Ricky Gervais Comedy Fantasy Romance
399,Chuck Russell,Peter Greene,Amy Yasbeck,Reg E. Cathey,Action Comedy Crime Fantasy,the mask,Peter Greene Amy Yasbeck Reg E. Cathey Chuck Russell Action Comedy Crime Fantasy
400,Penny Marshall,Tom Hanks,Jon Lovitz,John Heard,Comedy Drama Family Fantasy Romance,big,Tom Hanks Jon Lovitz John Heard Penny Marshall Comedy Drama Family Fantasy Romance
401,Francis Ford Coppola,Nicolas Cage,Kathleen Turner,Joan Allen,Comedy Drama Fantasy Romance,peggy sue got married,Nicolas Cage Kathleen Turner Joan Allen Francis Ford Coppola Comedy Drama Fantasy Romance
402,Richard Fleischer,Mako,Olivia d'Abo,Grace Jones,Action Adventure Fantasy,conan the destroyer,Mako Olivia d'Abo Grace Jones Richard Fleischer Action Adventure Fantasy
403,Barry Levinson,Nicholas Rowe,Roger Ashton-Griffiths,Freddie Jones,Adventure Fantasy Mystery Thriller,young sherlock holmes,Nicholas Rowe Roger Ashton-Griffiths Freddie Jones Barry Levinson Adventure Fantasy Mystery Thriller
404,Matthew Robbins,Ian McDiarmid,Ralph Richardson,Albert Salmi,Action Adventure Fantasy,dragonslayer,Ian McDiarmid Ralph Richardson Albert Salmi Matthew Robbins Action Adventure Fantasy
405,Richard Fleischer,Ernie Reyes Jr.,Brigitte Nielsen,Sandahl Bergman,Action Adventure Fantasy,red sonja,Ernie Reyes Jr. Brigitte Nielsen Sandahl Bergman Richard Fleischer Action Adventure Fantasy
406,Alejandro AmenÃÂ¡bar,Fionnula Flanagan,Elaine Cassidy,Eric Sykes,Fantasy Horror Thriller,the others,Fionnula Flanagan Elaine Cassidy Eric Sykes Alejandro AmenÃÂ¡bar Fantasy Horror Thriller
407,John Hoffman,Liam Aiken,Molly Shannon,Kevin Nealon,Comedy Drama Family Fantasy Sci-Fi,good boy!,Liam Aiken Molly Shannon Kevin Nealon John Hoffman Comedy Drama Family Fantasy Sci-Fi
408,Daniel Barnz,Alex Pettyfer,Mary-Kate Olsen,Erik Knudsen,Drama Fantasy Romance,beastly,Alex Pettyfer Mary-Kate Olsen Erik Knudsen Daniel Barnz Drama Fantasy Romance
409,Gary Halvorson,Vanessa Williams,Kevin Clash,Caroll Spinney,Adventure Comedy Family Fantasy Musical,the adventures of elmo in grouchland,Vanessa Williams Kevin Clash Caroll Spinney Gary Halvorson Adventure Comedy Family Fantasy Musical
410,Guillaume Ivernel,Rob Paulsen,Jess Harnell,Mary Mouser,Adventure Animation Family Fantasy,dragon hunters,Rob Paulsen Jess Harnell Mary Mouser Guillaume Ivernel Adventure Animation Family Fantasy
411,Guillermo del Toro,Ivana Baquero,Maribel VerdÃÂº,Sergi LÃÂ³pez,Drama Fantasy War,pan's labyrinth,Ivana Baquero Maribel VerdÃÂº Sergi LÃÂ³pez Guillermo del Toro Drama Fantasy War
412,unknown,Joel Courtney,Jessika Van,Riley Smith,Drama Fantasy Mystery Thriller,the messengersÃÂ            ,Joel Courtney Jessika Van Riley Smith unknown Drama Fantasy Mystery Thriller
413,Karyn Kusama,J.K. Simmons,Amy Sedaris,Cynthia Stevenson,Comedy Fantasy Horror,jennifer's body,J.K. Simmons Amy Sedaris Cynthia Stevenson Karyn Kusama Comedy Fantasy Horror
414,Vic Armstrong,Nicolas Cage,Lea Thompson,Quinton Aaron,Action Drama Fantasy Mystery Thriller,left behind,Nicolas Cage Lea Thompson Quinton Aaron Vic Armstrong Action Drama Fantasy Mystery Thriller
415,Russell Mulcahy,Christopher Lambert,Jon Polito,Celia Imrie,Action Adventure Fantasy,highlander,Christopher Lambert Jon Polito Celia Imrie Russell Mulcahy Action Adventure Fantasy
416,Gaspar NoÃÂ©,Paz de la Huerta,Emily Alyn Lind,Olly Alexander,Drama Fantasy,enter the void,Paz de la Huerta Emily Alyn Lind Olly Alexander Gaspar NoÃÂ© Drama Fantasy
417,AndrÃÂ©s Muschietti,Javier Botet,Megan Charpentier,Isabelle NÃÂ©lisse,Fantasy Horror,mama,Javier Botet Megan Charpentier Isabelle NÃÂ©lisse AndrÃÂ©s Muschietti Fantasy Horror
418,Tim Burton,Catherine O'Hara,Jeffrey Jones,Glenn Shadix,Comedy Fantasy,beetlejuice,Catherine O'Hara Jeffrey Jones Glenn Shadix Tim Burton Comedy Fantasy
419,James Watkins,Daniel Radcliffe,Roger Allam,Jessica Raine,Drama Fantasy Horror Thriller,the woman in black,Daniel Radcliffe Roger Allam Jessica Raine James Watkins Drama Fantasy Horror Thriller
420,Michael Dougherty,Adam Scott,Conchata Ferrell,Allison Tolman,Comedy Fantasy Horror,krampus,Adam Scott Conchata Ferrell Allison Tolman Michael Dougherty Comedy Fantasy Horror
421,Louis Leterrier,Liam Neeson,Jason Flemyng,Alexa Davalos,Action Adventure Fantasy,clash of the titans,Liam Neeson Jason Flemyng Alexa Davalos Louis Leterrier Action Adventure Fantasy
422,Rob Reiner,Robin Wright,Carol Kane,AndrÃÂ© the Giant,Adventure Family Fantasy Romance,the princess bride,Robin Wright Carol Kane AndrÃÂ© the Giant Rob Reiner Adventure Family Fantasy Romance
423,Joe Berlinger,Kim Director,Erica Leerhsen,Kurt Loder,Adventure Fantasy Horror Mystery Thriller,book of shadows: blair witch 2,Kim Director Erica Leerhsen Kurt Loder Joe Berlinger Adventure Fantasy Horror Mystery Thriller
424,Andrew Fleming,Christine Taylor,Rachel True,Brenda Strong,Drama Fantasy Horror Thriller,the craft,Christine Taylor Rachel True Brenda Strong Andrew Fleming Drama Fantasy Horror Thriller
425,Elizabeth Allen Rosenbaum,Sierra McCormick,Hutch Dano,Jason Spevack,Adventure Comedy Family Fantasy,ramona and beezus,Sierra McCormick Hutch Dano Jason Spevack Elizabeth Allen Rosenbaum Adventure Comedy Family Fantasy
426,Jay Russell,William Hurt,Sissy Spacek,Jonathan Jackson,Drama Family Fantasy Romance,tuck everlasting,William Hurt Sissy Spacek Jonathan Jackson Jay Russell Drama Family Fantasy Romance
427,Douglas Aarniokoski,Christopher Lambert,Adrian Paul,Adam Copeland,Action Adventure Fantasy Sci-Fi,highlander: endgame,Christopher Lambert Adrian Paul Adam Copeland Douglas Aarniokoski Action Adventure Fantasy Sci-Fi
428,unknown,David Ogden Stiers,Nicole de Boer,Chris Bruno,Drama Fantasy Mystery Sci-Fi,the dead zoneÃÂ            ,David Ogden Stiers Nicole de Boer Chris Bruno unknown Drama Fantasy Mystery Sci-Fi
429,Rodman Flender,Vivica A. Fox,Fred Willard,Elden Henson,Comedy Fantasy Horror Thriller,idle hands,Vivica A. Fox Fred Willard Elden Henson Rodman Flender Comedy Fantasy Horror Thriller
430,Katja von Garnier,Olivier Martinez,Agnes Bruckner,Chris Geere,Drama Fantasy Horror Romance,blood and chocolate,Olivier Martinez Agnes Bruckner Chris Geere Katja von Garnier Drama Fantasy Horror Romance
431,Michael Chapman,Curtis Armstrong,Pamela Reed,Mike Muscat,Adventure Drama Fantasy,the clan of the cave bear,Curtis Armstrong Pamela Reed Mike Muscat Michael Chapman Adventure Drama Fantasy
432,RyÃÂ»hei Kitamura,Bradley Cooper,Brooke Shields,Leslie Bibb,Fantasy Horror Mystery,the midnight meat train,Bradley Cooper Brooke Shields Leslie Bibb RyÃÂ»hei Kitamura Fantasy Horror Mystery
433,Jake Paltrow,Stephen Graham,Gael Le Cornec,Keith Allen,Comedy Drama Fantasy Music Romance,the good night,Stephen Graham Gael Le Cornec Keith Allen Jake Paltrow Comedy Drama Fantasy Music Romance
434,Juraj Jakubisko,Anna Friel,Hans Matheson,Franco Nero,Biography Drama Fantasy History,bathory: countess of blood,Anna Friel Hans Matheson Franco Nero Juraj Jakubisko Biography Drama Fantasy History
435,Gerry Lively,Bruce Payne,Lucy Gaskell,Steven Elder,Action Adventure Fantasy,dungeons & dragons: wrath of the dragon god,Bruce Payne Lucy Gaskell Steven Elder Gerry Lively Action Adventure Fantasy
436,Harold Ramis,Bill Murray,Chris Elliott,Willie Garson,Comedy Fantasy Romance,groundhog day,Bill Murray Chris Elliott Willie Garson Harold Ramis Comedy Fantasy Romance
437,Wes Craven,John Witherspoon,W. Earl Brown,Allen Payne,Comedy Fantasy Horror Romance,vampire in brooklyn,John Witherspoon W. Earl Brown Allen Payne Wes Craven Comedy Fantasy Horror Romance
438,Tom Holland,Joe Mantegna,Bethany Joy Lenz,Kari Wuhrer,Fantasy Horror,thinner,Joe Mantegna Bethany Joy Lenz Kari Wuhrer Tom Holland Fantasy Horror
439,Renny Harlin,Tuesday Knight,Rodney Eastman,Brooke Bundy,Fantasy Horror Thriller,a nightmare on elm street 4: the dream master,Tuesday Knight Rodney Eastman Brooke Bundy Renny Harlin Fantasy Horror Thriller
440,John Lafia,Jenny Agutter,Beth Grant,Greg Germann,Fantasy Horror,child's play 2,Jenny Agutter Beth Grant Greg Germann John Lafia Fantasy Horror
441,Spike Jonze,Willie Garson,Orson Bean,Mary Kay Place,Comedy Drama Fantasy,being john malkovich,Willie Garson Orson Bean Mary Kay Place Spike Jonze Comedy Drama Fantasy
442,Michael Ritchie,Victor Wong,Randall 'Tex' Cobb,Charlotte Lewis,Action Adventure Comedy Fantasy Mystery,the golden child,Victor Wong Randall 'Tex' Cobb Charlotte Lewis Michael Ritchie Action Adventure Comedy Fantasy Mystery
443,Terry Gilliam,Shelley Duvall,Michael Palin,Kenny Baker,Adventure Comedy Fantasy Sci-Fi,time bandits,Shelley Duvall Michael Palin Kenny Baker Terry Gilliam Adventure Comedy Fantasy Sci-Fi
444,Jesse Dylan,Hector Elizondo,Fred Willard,T.J. Thyne,Comedy Fantasy,how high,Hector Elizondo Fred Willard T.J. Thyne Jesse Dylan Comedy Fantasy
445,Brian Henson,Steven Mackintosh,Jerry Nelson,Steve Whitmire,Comedy Drama Family Fantasy Musical,the muppet christmas carol,Steven Mackintosh Jerry Nelson Steve Whitmire Brian Henson Comedy Drama Family Fantasy Musical
446,Elizabeth Allen Rosenbaum,Tammin Sursok,Joanna 'JoJo' Levesque,Dichen Lachman,Comedy Family Fantasy Romance,aquamarine,Tammin Sursok Joanna 'JoJo' Levesque Dichen Lachman Elizabeth Allen Rosenbaum Comedy Family Fantasy Romance
447,Ernest R. Dickerson,CCH Pounder,Jada Pinkett Smith,Gary Farmer,Action Fantasy Horror Thriller,tales from the crypt: demon knight,CCH Pounder Jada Pinkett Smith Gary Farmer Ernest R. Dickerson Action Fantasy Horror Thriller
448,Richard Curtis,Tom Hughes,Tom Hollander,Lindsay Duncan,Drama Fantasy Romance,about time,Tom Hughes Tom Hollander Lindsay Duncan Richard Curtis Drama Fantasy Romance
449,Antonia Bird,Jeremy Davies,Jeffrey Jones,David Arquette,Fantasy Horror Thriller,ravenous,Jeremy Davies Jeffrey Jones David Arquette Antonia Bird Fantasy Horror Thriller
450,Christopher Smith,Rachael Carpani,Michael Dorman,Emma Lung,Fantasy Mystery Thriller,triangle,Rachael Carpani Michael Dorman Emma Lung Christopher Smith Fantasy Mystery Thriller
451,Mary Lambert,Miko Hughes,Fred Gwynne,Denise Crosby,Fantasy Horror,pet sematary,Miko Hughes Fred Gwynne Denise Crosby Mary Lambert Fantasy Horror
452,Joe Dante,Phoebe Cates,Harry Carey Jr.,Zach Galligan,Comedy Fantasy Horror,gremlins,Phoebe Cates Harry Carey Jr. Zach Galligan Joe Dante Comedy Fantasy Horror
453,George Lucas,Harrison Ford,Peter Cushing,Kenny Baker,Action Adventure Fantasy Sci-Fi,star wars: episode iv - a new hope,Harrison Ford Peter Cushing Kenny Baker George Lucas Action Adventure Fantasy Sci-Fi
454,R.J. Cutler,ChloÃÂ« Grace Moretz,Mireille Enos,Stacy Keach,Drama Fantasy Music Romance,if i stay,ChloÃÂ« Grace Moretz Mireille Enos Stacy Keach R.J. Cutler Drama Fantasy Music Romance
455,Sam Raimi,Patricia Tallman,Bridget Fonda,Embeth Davidtz,Comedy Fantasy Horror,army of darkness,Patricia Tallman Bridget Fonda Embeth Davidtz Sam Raimi Comedy Fantasy Horror
456,Tobe Hooper,Heather O'Rourke,Zelda Rubinstein,Craig T. Nelson,Fantasy Horror,poltergeist,Heather O'Rourke Zelda Rubinstein Craig T. Nelson Tobe Hooper Fantasy Horror
457,Leigh Whannell,Lin Shaye,Hayley Kiyoko,Leigh Whannell,Fantasy Horror Thriller,insidious: chapter 3,Lin Shaye Hayley Kiyoko Leigh Whannell Leigh Whannell Fantasy Horror Thriller
458,Kevin Smith,Matt Damon,Janeane Garofalo,George Carlin,Adventure Comedy Drama Fantasy,dogma,Matt Damon Janeane Garofalo George Carlin Kevin Smith Adventure Comedy Drama Fantasy
459,Joe Dante,Albert Brooks,Al Leong,Vic Morrow,Fantasy Horror Sci-Fi,twilight zone: the movie,Albert Brooks Al Leong Vic Morrow Joe Dante Fantasy Horror Sci-Fi
460,David Lowery,Bryce Dallas Howard,Oona Laurence,Isiah Whitlock Jr.,Adventure Family Fantasy,pete's dragon,Bryce Dallas Howard Oona Laurence Isiah Whitlock Jr. David Lowery Adventure Family Fantasy
461,Jeff Lowell,Stephen Root,William Morgan Sheppard,Wendi McLendon-Covey,Comedy Fantasy Romance,over her dead body,Stephen Root William Morgan Sheppard Wendi McLendon-Covey Jeff Lowell Comedy Fantasy Romance
462,Timothy BjÃÂ¶rklund,Nathan Lane,Kelsey Grammer,Jerry Stiller,Animation Comedy Family Fantasy Musical,teacher's pet,Nathan Lane Kelsey Grammer Jerry Stiller Timothy BjÃÂ¶rklund Animation Comedy Family Fantasy Musical
463,Patrick Lussier,Teryl Rothery,Craig Fairbrass,Adrian Holmes,Drama Fantasy Horror Thriller,white noise 2: the light,Teryl Rothery Craig Fairbrass Adrian Holmes Patrick Lussier Drama Fantasy Horror Thriller
464,Gerald Potterton,John Vernon,Joe Flaherty,Don Francks,Adventure Animation Fantasy Horror Sci-Fi,heavy metal,John Vernon Joe Flaherty Don Francks Gerald Potterton Adventure Animation Fantasy Horror Sci-Fi
465,Tom Holland,Catherine Hicks,Alex Vincent,Dinah Manoff,Fantasy Horror,child's play,Catherine Hicks Alex Vincent Dinah Manoff Tom Holland Fantasy Horror
466,Hong-jin Na,Jung-min Hwang,Jun Kunimura,Woo-hee Chun,Fantasy Horror Mystery Thriller,the wailing,Jung-min Hwang Jun Kunimura Woo-hee Chun Hong-jin Na Fantasy Horror Mystery Thriller
467,Martyn Pick,Sean Pertwee,Steven Waddington,Donald Sumpter,Action Animation Fantasy Horror Mystery Sci-Fi Thriller,"ultramarines: a warhammer 40,000 movie",Sean Pertwee Steven Waddington Donald Sumpter Martyn Pick Action Animation Fantasy Horror Mystery Sci-Fi Thriller
468,unknown,Dee Bradley Baker,James Arnold Taylor,Tom Kane,Action Adventure Animation Drama Fantasy Sci-Fi,star wars: the clone warsÃÂ            ,Dee Bradley Baker James Arnold Taylor Tom Kane unknown Action Adventure Animation Drama Fantasy Sci-Fi
469,Joel Schumacher,Dianne Wiest,Jami Gertz,Jason Patric,Comedy Fantasy Horror,the lost boys,Dianne Wiest Jami Gertz Jason Patric Joel Schumacher Comedy Fantasy Horror
470,Roger Vadim,Jane Fonda,David Hemmings,Milo O'Shea,Adventure Comedy Fantasy Sci-Fi,barbarella,Jane Fonda David Hemmings Milo O'Shea Roger Vadim Adventure Comedy Fantasy Sci-Fi
471,Ron Howard,Tom Hanks,Howard Morris,Patrick Cronin,Comedy Fantasy Romance,splash,Tom Hanks Howard Morris Patrick Cronin Ron Howard Comedy Fantasy Romance
472,George A. Romero,Ted Danson,Hal Holbrook,Adrienne Barbeau,Comedy Fantasy Horror,creepshow,Ted Danson Hal Holbrook Adrienne Barbeau George A. Romero Comedy Fantasy Horror
473,Ken Shapiro,Brian Doyle-Murray,Dabney Coleman,Mary Kay Place,Comedy Fantasy Sci-Fi,modern problems,Brian Doyle-Murray Dabney Coleman Mary Kay Place Ken Shapiro Comedy Fantasy Sci-Fi
474,Wes Craven,Miko Hughes,Heather Langenkamp,Tracy Middendorf,Fantasy Horror Mystery Thriller,new nightmare,Miko Hughes Heather Langenkamp Tracy Middendorf Wes Craven Fantasy Horror Mystery Thriller
475,Fina Torres,Harold Perrineau,John de Lancie,Mark Feuerstein,Comedy Fantasy Romance,woman on top,Harold Perrineau John de Lancie Mark Feuerstein Fina Torres Comedy Fantasy Romance
476,unknown,Dominic Cooper,Joseph Gilgun,Ruth Negga,Adventure Drama Fantasy Mystery,preacherÃÂ            ,Dominic Cooper Joseph Gilgun Ruth Negga unknown Adventure Drama Fantasy Mystery
477,Tomm Moore,Sean Lennon,Mick Lally,Evan McGuire,Adventure Animation Family Fantasy,the secret of kells,Sean Lennon Mick Lally Evan McGuire Tomm Moore Adventure Animation Family Fantasy
478,Joe Dante,Bruce Dern,Teri Polo,Haley Bennett,Adventure Fantasy Thriller,the hole,Bruce Dern Teri Polo Haley Bennett Joe Dante Adventure Fantasy Thriller
479,Robert Marcarelli,George Coe,William Hootkins,Ayla Kell,Action Adventure Fantasy Sci-Fi Thriller,the omega code,George Coe William Hootkins Ayla Kell Robert Marcarelli Action Adventure Fantasy Sci-Fi Thriller
480,unknown,Sarah Michelle Gellar,Alyson Hannigan,Emma Caulfield,Action Drama Fantasy Romance,buffy the vampire slayerÃÂ            ,Sarah Michelle Gellar Alyson Hannigan Emma Caulfield unknown Action Drama Fantasy Romance
481,Steve Miner,Julian Sands,Richard E. Grant,Lori Singer,Action Fantasy Horror Thriller,warlock,Julian Sands Richard E. Grant Lori Singer Steve Miner Action Fantasy Horror Thriller
482,Jean-Marie PoirÃÂ©,Christian Clavier,Isabelle Nanty,ValÃÂ©rie Lemercier,Comedy Fantasy Sci-Fi,les visiteurs,Christian Clavier Isabelle Nanty ValÃÂ©rie Lemercier Jean-Marie PoirÃÂ© Comedy Fantasy Sci-Fi
483,Francis Ford Coppola,Alden Ehrenreich,Bruce Dern,Joanne Whalley,Comedy Fantasy Horror Mystery,twixt,Alden Ehrenreich Bruce Dern Joanne Whalley Francis Ford Coppola Comedy Fantasy Horror Mystery
484,Richard Rich,Debi Derryberry,Kate Higgins,Cindy Robinson,Action Adventure Animation Comedy Drama Family Fantasy Thriller,alpha and omega 4: the legend of the saw toothed cave,Debi Derryberry Kate Higgins Cindy Robinson Richard Rich Action Adventure Animation Comedy Drama Family Fantasy Thriller
485,Robert C. Cooper,Ben Browder,Christopher Judge,Julian Sands,Action Adventure Drama Fantasy Sci-Fi,stargate: the ark of truth,Ben Browder Christopher Judge Julian Sands Robert C. Cooper Action Adventure Drama Fantasy Sci-Fi
486,Robert Stevenson,Ed Wynn,Glynis Johns,Elsa Lanchester,Comedy Family Fantasy Musical,mary poppins,Ed Wynn Glynis Johns Elsa Lanchester Robert Stevenson Comedy Family Fantasy Musical
487,Stephen Hopkins,Lisa Wilcox,Kelly Jo Minter,Matthew Borlenghi,Fantasy Horror Romance Thriller,a nightmare on elm street 5: the dream child,Lisa Wilcox Kelly Jo Minter Matthew Borlenghi Stephen Hopkins Fantasy Horror Romance Thriller
488,Peter Howitt,Jeanne Tripplehorn,Kevin McNally,John Lynch,Comedy Drama Fantasy Romance,sliding doors,Jeanne Tripplehorn Kevin McNally John Lynch Peter Howitt Comedy Drama Fantasy Romance
489,Mark Tarlov,Sarah Michelle Gellar,Dylan Baker,Lawrence Gilliard Jr.,Comedy Drama Fantasy Romance,simply irresistible,Sarah Michelle Gellar Dylan Baker Lawrence Gilliard Jr. Mark Tarlov Comedy Drama Fantasy Romance
490,Sylvio Tabet,Michael Berryman,Kari Wuhrer,Marc Singer,Action Adventure Fantasy Sci-Fi,beastmaster 2: through the portal of time,Michael Berryman Kari Wuhrer Marc Singer Sylvio Tabet Action Adventure Fantasy Sci-Fi
491,Jeannot Szwarc,Teresa Wright,Bill Erwin,George Voskovec,Drama Fantasy Romance,somewhere in time,Teresa Wright Bill Erwin George Voskovec Jeannot Szwarc Drama Fantasy Romance
492,James Wan,Lin Shaye,Barbara Hershey,Leigh Whannell,Fantasy Horror Thriller,insidious: chapter 2,Lin Shaye Barbara Hershey Leigh Whannell James Wan Fantasy Horror Thriller
493,Stiles White,Lin Shaye,Shelley Hennig,Daren Kagasoff,Fantasy Horror,ouija,Lin Shaye Shelley Hennig Daren Kagasoff Stiles White Fantasy Horror
494,Chuck Russell,John Saxon,Heather Langenkamp,Jennifer Rubin,Action Fantasy Horror Thriller,a nightmare on elm street 3: dream warriors,John Saxon Heather Langenkamp Jennifer Rubin Chuck Russell Action Fantasy Horror Thriller
495,Rachel Talalay,Johnny Depp,Tom Arnold,Yaphet Kotto,Comedy Fantasy Horror Thriller,freddy's dead: the final nightmare,Johnny Depp Tom Arnold Yaphet Kotto Rachel Talalay Comedy Fantasy Horror Thriller
496,Christopher Landon,Richard Cabral,Gloria Sandoval,Molly Ephraim,Fantasy Horror Thriller,paranormal activity: the marked ones,Richard Cabral Gloria Sandoval Molly Ephraim Christopher Landon Fantasy Horror Thriller
497,Don Coscarelli,Vanna Bonta,John Amos,Rip Torn,Action Adventure Fantasy,the beastmaster,Vanna Bonta John Amos Rip Torn Don Coscarelli Action Adventure Fantasy
498,Stephen Herek,Henry Ian Cusick,Callum Blue,Shenae Grimes-Beech,Comedy Drama Fantasy,dead like me: life after death,Henry Ian Cusick Callum Blue Shenae Grimes-Beech Stephen Herek Comedy Drama Fantasy
499,Kevin Smith,Johnny Depp,Haley Joel Osment,Natasha Lyonne,Comedy Fantasy Horror Thriller,yoga hosers,Johnny Depp Haley Joel Osment Natasha Lyonne Kevin Smith Comedy Fantasy Horror Thriller
500,Frank LaLoggia,Alex Rocco,Lukas Haas,Katherine Helmond,Fantasy Horror Mystery Thriller,lady in white,Alex Rocco Lukas Haas Katherine Helmond Frank LaLoggia Fantasy Horror Mystery Thriller
501,Joe Wright,Hugh Jackman,Cara Delevingne,Nonso Anozie,Adventure Family Fantasy,pan,Hugh Jackman Cara Delevingne Nonso Anozie Joe Wright Adventure Family Fantasy
502,Timur Bekmambetov,Konstantin Khabenskiy,Aleksey Chadov,Zhanna Friske,Fantasy Thriller,night watch,Konstantin Khabenskiy Aleksey Chadov Zhanna Friske Timur Bekmambetov Fantasy Thriller
503,unknown,Holly Hunter,Dylan Minnette,Bokeem Woodbine,Drama Fantasy,saving graceÃÂ            ,Holly Hunter Dylan Minnette Bokeem Woodbine unknown Drama Fantasy
504,William Arntz,Marlee Matlin,Elaine Hendrix,Armin Shimerman,Comedy Documentary Drama Fantasy Mystery Sci-Fi,what the #$*! do we (k)now!?,Marlee Matlin Elaine Hendrix Armin Shimerman William Arntz Comedy Documentary Drama Fantasy Mystery Sci-Fi
505,Wayne Kramer,Estella Warren,Paul Sorvino,Shawn Hatosy,Crime Drama Fantasy Romance,the cooler,Estella Warren Paul Sorvino Shawn Hatosy Wayne Kramer Crime Drama Fantasy Romance
506,Michael Tiddes,Ashley Rickards,Essence Atkins,Gabriel Iglesias,Comedy Fantasy,a haunted house 2,Ashley Rickards Essence Atkins Gabriel Iglesias Michael Tiddes Comedy Fantasy
507,Allison Anders,Salma Hayek,Alicia Witt,Lili Taylor,Comedy Fantasy,four rooms,Salma Hayek Alicia Witt Lili Taylor Allison Anders Comedy Fantasy
508,Dave McKean,Stephanie Leonidas,Gina McKee,Rob Brydon,Adventure Fantasy,mirrormask,Stephanie Leonidas Gina McKee Rob Brydon Dave McKean Adventure Fantasy
509,Ruggero Deodato,Michael Berryman,Eva LaRue,Richard Lynch,Adventure Fantasy,the barbarians,Michael Berryman Eva LaRue Richard Lynch Ruggero Deodato Adventure Fantasy
510,Leos Carax,Kylie Minogue,Leos Carax,Denis Lavant,Drama Fantasy,holy motors,Kylie Minogue Leos Carax Denis Lavant Leos Carax Drama Fantasy
511,Vincenzo Natali,David Hewlett,Angelo Tsarouchas,Marie-JosÃÂ©e Croze,Comedy Fantasy,nothing,David Hewlett Angelo Tsarouchas Marie-JosÃÂ©e Croze Vincenzo Natali Comedy Fantasy
512,Michael Gornick,George Kennedy,Holt McCallany,Dorothy Lamour,Comedy Fantasy Horror Thriller,creepshow 2,George Kennedy Holt McCallany Dorothy Lamour Michael Gornick Comedy Fantasy Horror Thriller
513,Sam Raimi,Ted Raimi,Dan Hicks,Kassie Wesley DePaiva,Comedy Fantasy Horror Thriller,evil dead ii,Ted Raimi Dan Hicks Kassie Wesley DePaiva Sam Raimi Comedy Fantasy Horror Thriller
514,AndrÃÂ© ÃÂvredal,Otto Jespersen,Johanna MÃÂ¸rck,Glenn Erland Tosterud,Comedy Drama Fantasy Horror,trollhunter,Otto Jespersen Johanna MÃÂ¸rck Glenn Erland Tosterud AndrÃÂ© ÃÂvredal Comedy Drama Fantasy Horror
515,Warren P. Sonoda,Diahann Carroll,Mykel Shannon Jenkins,Lara Jean Chorostecki,Action Biography Crime Drama Family Fantasy,the masked saint,Diahann Carroll Mykel Shannon Jenkins Lara Jean Chorostecki Warren P. Sonoda Action Biography Crime Drama Family Fantasy
516,Uwe Boll,Bashar Rahal,Shelly Varod,Ralitsa Paskaleva,Action Adventure Fantasy Thriller,in the name of the king: the last job,Bashar Rahal Shelly Varod Ralitsa Paskaleva Uwe Boll Action Adventure Fantasy Thriller
