,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
6599,B. J. Novak,B. J. Novak,Boyd Holbrook,J. Smith-Cameron,Thriller Mystery Comedy,vengeance,B. J. Novak Boyd Holbrook J. Smith-Cameron B. J. Novak Thriller Mystery Comedy
6600,Lena Dunham,Kristine Froseth,Jon Bernthal,Luka Sabbat,Comedy Drama Romance,sharp stick,Kristine Froseth Jon Bernthal Luka Sabbat Lena Dunham Comedy Drama Romance
6601,Quinn Shephard,Zoey Deutch,Mia Isaac,Nadia Alexander,Comedy Drama,not okay,Zoey Deutch Mia Isaac Nadia Alexander Quinn Shephard Comedy Drama
6605,Oran Zegman,Angourie Rice,Gaten Matarazzo,Christopher Mintz-Plasse,Comedy,honor society,Angourie Rice Gaten Matarazzo Christopher Mintz-Plasse Oran Zegman Comedy
6607,Jennifer N. Linch,Jennifer N. Linch,Noah Sargent,Mark Atkinson,Comedy Fantasy Action,kung fu ghost,Jennifer N. Linch Noah Sargent Mark Atkinson Jennifer N. Linch Comedy Fantasy Action
6608,David Leitch,Brad Pitt,Joey King,Aaron Taylor-Johnson,Action Comedy Thriller,bullet train,Brad Pitt Joey King Aaron Taylor-Johnson David Leitch Action Comedy Thriller
6609,Jay Chandrasekhar,Jo Koy,Eugene Cordero,Tia Carrere,Comedy,easter sunday,Jo Koy Eugene Cordero Tia Carrere Jay Chandrasekhar Comedy
6611,Peggy Holmes,Eva Noblezada,Simon Pegg,Jane Fonda,Animation Adventure Comedy Fantasy,luck,Eva Noblezada Simon Pegg Jane Fonda Peggy Holmes Animation Adventure Comedy Fantasy
6613,Halina Reijn,Amandla Stenberg,Maria Bakalova,Myha'la Herrold,Comedy Horror Mystery,bodies bodies bodies,Amandla Stenberg Maria Bakalova Myha'la Herrold Halina Reijn Comedy Horror Mystery
6615,"Henry Joost, Ariel Schulman",Owen Wilson,Walker Scobell,Jesse Williams,Action Adventure Comedy Science Fiction Family,secret headquarters,Owen Wilson Walker Scobell Jesse Williams Henry Joost Ariel Schulman Action Adventure Comedy Science Fiction Family
6616,J. J. Perry,Jamie Foxx,Dave Franco,Natasha Liu Bordizzo,Action Fantasy Horror Comedy,day shift,Jamie Foxx Dave Franco Natasha Liu Bordizzo J. J. Perry Action Fantasy Horror Comedy
6617,Katie Aselton,Diane Keaton,Taylour Paige,Elizabeth Lail,Comedy Fantasy Drama,mack & rita,Diane Keaton Taylour Paige Elizabeth Lail Katie Aselton Comedy Fantasy Drama
6621,Wanuri Kahiu,Lili Reinhart,Danny Ramirez,David Corenswet,Romance Drama Comedy,look both ways,Lili Reinhart Danny Ramirez David Corenswet Wanuri Kahiu Romance Drama Comedy
6624,Jeff Baena,Alison Brie,Alessandro Nivola,Molly Shannon,Romance Comedy,spin me round,Alison Brie Alessandro Nivola Molly Shannon Jeff Baena Romance Comedy
6628,John Hamburg,Kevin Hart,Mark Wahlberg,Luis Gerardo MÃ©ndez,Comedy,me time,Kevin Hart Mark Wahlberg Luis Gerardo MÃ©ndez John Hamburg Comedy
6631,Owen Kline,Daniel Zolghadri,Matthew Maher,Miles Emanuel,Comedy,funny pages,Daniel Zolghadri Matthew Maher Miles Emanuel Owen Kline Comedy
6632,Adamma Ebo,Regina Hall,Sterling K. Brown,Austin Crute,Comedy Drama,honk for jesus. save your soul.,Regina Hall Sterling K. Brown Austin Crute Adamma Ebo Comedy Drama
6641,Kevin Smith,Brian O'Halloran,Jeff Anderson,Trevor Fehrman,Comedy,clerks iii,Brian O'Halloran Jeff Anderson Trevor Fehrman Kevin Smith Comedy
6643,Tom George,Sam Rockwell,Saoirse Ronan,Adrien Brody,Mystery Comedy Crime,see how they run,Sam Rockwell Saoirse Ronan Adrien Brody Tom George Mystery Comedy Crime
6646,Jennifer Kaytin Robinson,Camila Mendes,Maya Hawke,Austin Abrams,Comedy Thriller Romance,do revenge,Camila Mendes Maya Hawke Austin Abrams Jennifer Kaytin Robinson Comedy Thriller Romance
6648,Greg Mottola,Jon Hamm,Marcia Gay Harden,Kyle MacLachlan,Comedy Mystery Crime,"confess, fletch",Jon Hamm Marcia Gay Harden Kyle MacLachlan Greg Mottola Comedy Mystery Crime
6655,Lena Dunham,Bella Ramsey,Billie Piper,Andrew Scott,Adventure Comedy,catherine called birdy,Bella Ramsey Billie Piper Andrew Scott Lena Dunham Adventure Comedy
6660,Rob Zombie,Sheri Moon Zombie,Jeff Daniel Phillips,Daniel Roebuck,Comedy Fantasy,the munsters,Sheri Moon Zombie Jeff Daniel Phillips Daniel Roebuck Rob Zombie Comedy Fantasy
6662,Nicholas Stoller,Billy Eichner,Luke Macfarlane,Guy Branum,Comedy Romance,bros,Billy Eichner Luke Macfarlane Guy Branum Nicholas Stoller Comedy Romance
6663,Anne Fletcher,Bette Midler,Sarah Jessica Parker,Kathy Najimy,Fantasy Comedy Family,hocus pocus 2,Bette Midler Sarah Jessica Parker Kathy Najimy Anne Fletcher Fantasy Comedy Family
6664,Peter Farrelly,Zac Efron,Russell Crowe,Jake Picking,Drama Comedy War,the greatest beer run ever,Zac Efron Russell Crowe Jake Picking Peter Farrelly Drama Comedy War
6665,"Maya Forbes, Wallace Wolodarsky",Sigourney Weaver,Kevin Kline,Morena Baccarin,Romance Drama Comedy,the good house,Sigourney Weaver Kevin Kline Morena Baccarin Maya Forbes Wallace Wolodarsky Romance Drama Comedy
6668,Damon Thomas,Elsie Fisher,Amiah Miller,Rachel Ogechi Kanu,Horror Comedy,my best friend's exorcism,Elsie Fisher Amiah Miller Rachel Ogechi Kanu Damon Thomas Horror Comedy
6671,"Will Speck, Josh Gordon",Javier Bardem,Constance Wu,Winslow Fegley,Comedy Family Music,"lyle, lyle, crocodile","Javier Bardem Constance Wu Winslow Fegley Will Speck, Josh Gordon Comedy Family Music"
6672,David O. Russell,Christian Bale,Margot Robbie,John David Washington,Mystery Comedy Drama,amsterdam,Christian Bale Margot Robbie John David Washington David O. Russell Mystery Comedy Drama
6679,Karen Maine,Kaitlyn Dever,Isabela Merced,Kyle Allen,Romance Drama Comedy,rosaline,Kaitlyn Dever Isabela Merced Kyle Allen Karen Maine Romance Drama Comedy
6680,Rodrigo GarcÃ­a,Ewan McGregor,Ethan Hawke,Maribel VerdÃº,Drama Comedy,raymond & ray,Ewan McGregor Ethan Hawke Maribel VerdÃº Rodrigo GarcÃ­a Drama Comedy
6681,Jeff Wadlow,Marlon Wayans,Priah Ferguson,Kelly Rowland,Adventure Comedy Horror Family,the curse of bridge hollow,Marlon Wayans Priah Ferguson Kelly Rowland Jeff Wadlow Adventure Comedy Horror Family
6683,Paul Feig,Sophia Anne Caruso,Sofia Wylie,Laurence Fishburne,Fantasy Comedy Adventure Drama,the school for good and evil,Sophia Anne Caruso Sofia Wylie Laurence Fishburne Paul Feig Fantasy Comedy Adventure Drama
6687,Ol Parker,George Clooney,Julia Roberts,Kaitlyn Dever,Drama Comedy Romance,ticket to paradise,George Clooney Julia Roberts Kaitlyn Dever Ol Parker Drama Comedy Romance
6688,Henry Selick,Keegan-Michael Key,Jordan Peele,Angela Bassett,Animation Comedy Fantasy Horror,wendell & wild,Keegan-Michael Key Jordan Peele Angela Bassett Henry Selick Animation Comedy Fantasy Horror
6689,Martin McDonagh,Colin Farrell,Brendan Gleeson,Kerry Condon,Drama Comedy,the banshees of inisherin,Colin Farrell Brendan Gleeson Kerry Condon Martin McDonagh Drama Comedy
6702,Nora Twomey,Jacob Tremblay,Gaten Matarazzo,Golshifteh Farahani,Animation Adventure Family Fantasy Comedy,my father's dragon,Jacob Tremblay Gaten Matarazzo Golshifteh Farahani Nora Twomey Animation Adventure Family Fantasy Comedy
6703,Eric Appel,Daniel Radcliffe,Evan Rachel Wood,Rainn Wilson,Music Comedy Crime,weird: the al yankovic story,Daniel Radcliffe Evan Rachel Wood Rainn Wilson Eric Appel Music Comedy Crime
6704,Dean Craig,Toni Collette,Anna Faris,David Duchovny,Comedy Drama,the estate,Toni Collette Anna Faris David Duchovny Dean Craig Comedy Drama
6707,"Justin Benson, Aaron Moorhead",Aaron Moorhead,Justin Benson,Sarah Adina Smith,Science Fiction Mystery Comedy Horror,something in the dirt,Aaron Moorhead Justin Benson Sarah Adina Smith Justin Benson Aaron Moorhead Science Fiction Mystery Comedy Horror
6708,"Matt Maiellaro, Dave Willis",Dana Snyder,Carey Means,Dave Willis,Animation Comedy Science Fiction,aqua teen forever: plantasm,Dana Snyder Carey Means Dave Willis Matt Maiellaro Dave Willis Animation Comedy Science Fiction
6710,Janeen Damian,Lindsay Lohan,Chord Overstreet,George Young,Romance Comedy Family,falling for christmas,Lindsay Lohan Chord Overstreet George Young Janeen Damian Romance Comedy Family
6713,Sean Anders,Will Ferrell,Ryan Reynolds,Octavia Spencer,Comedy,spirited,Will Ferrell Ryan Reynolds Octavia Spencer Sean Anders Comedy
6717,Clay Kaytis,Peter Billingsley,Erinn Hayes,Scott Schwartz,Comedy Family Drama Fantasy,a christmas story christmas,Peter Billingsley Erinn Hayes Scott Schwartz Clay Kaytis Comedy Family Drama Fantasy
6719,Mark Mylod,Ralph Fiennes,Anya Taylor-Joy,Nicholas Hoult,Comedy Thriller Horror,the menu,Ralph Fiennes Anya Taylor-Joy Nicholas Hoult Mark Mylod Comedy Thriller Horror
6720,Adam Shankman,Amy Adams,Patrick Dempsey,Maya Rudolph,Comedy Family Fantasy,disenchanted,Amy Adams Patrick Dempsey Maya Rudolph Adam Shankman Comedy Family Fantasy
6721,Francis Lawrence,Jason Momoa,Marlow Barkley,Chris O'Dowd,Family Fantasy Comedy,slumberland,Jason Momoa Marlow Barkley Chris O'Dowd Francis Lawrence Family Fantasy Comedy
6726,Claire Scanlon,Allison Janney,Ben Platt,Cynthia Addai-Robinson,Comedy,the people we hate at the wedding,Allison Janney Ben Platt Cynthia Addai-Robinson Claire Scanlon Comedy
6728,Rian Johnson,Daniel Craig,Edward Norton,Janelle MonÃÂ¡e,Comedy Crime Mystery,glass onion: a knives out mystery,Daniel Craig Edward Norton Janelle MonÃÂ¡e Rian Johnson Comedy Crime Mystery
6731,Charles Shyer,Justin Hartley,Barrett Doss,Essence Atkins,Romance Comedy Drama,the noel diary,Justin Hartley Barrett Doss Essence Atkins Charles Shyer Romance Comedy Drama
6732,Noah Baumbach,Adam Driver,Greta Gerwig,Don Cheadle,Comedy Drama,white noise,Adam Driver Greta Gerwig Don Cheadle Noah Baumbach Comedy Drama
6733,Tommy Wirkola,David Harbour,John Leguizamo,Alex Hassell,Action Comedy Crime Fantasy,violent night,David Harbour John Leguizamo Alex Hassell Tommy Wirkola Action Comedy Crime Fantasy
6735,Michael Showalter,Jim Parsons,Ben Aldridge,Sally Field,Romance Comedy Drama,spoiler alert,Jim Parsons Ben Aldridge Sally Field Michael Showalter Romance Comedy Drama
6736,Luke Cormican,Hunter Dillon,Brady Noon,Ethan William Childress,Family Comedy,diary of a wimpy kid: rodrick rules,Hunter Dillon Brady Noon Ethan William Childress Luke Cormican Family Comedy
6737,Silas Howard,Riele Downs,AuliÃÂ»i Cravalho,Chosen Jacobs,Comedy Fantasy Drama,darby and the dead,Riele Downs AuliÃÂ»i Cravalho Chosen Jacobs Silas Howard Comedy Fantasy Drama
6741,Matthew Warchus,Alisha Weir,Lashana Lynch,Stephen Graham,Family Comedy Fantasy,roald dahl's matilda the musical,Alisha Weir Lashana Lynch Stephen Graham Matthew Warchus Family Comedy Fantasy
6743,Matt Danner,Joshua Bassett,Jamie Demetriou,Alice Isaaz,Animation Comedy Family Fantasy,night at the museum: kahmunrah rises again,Joshua Bassett Jamie Demetriou Alice Isaaz Matt Danner Animation Comedy Family Fantasy
6745,Daryl Wein,Zoey Deutch,Kendrick Sampson,Ray Nicholson,Romance Comedy Drama,something from tiffany's,Zoey Deutch Kendrick Sampson Ray Nicholson Daryl Wein Romance Comedy Drama
6747,Steven LaMorte,David Howard Thornton,Krystle Martin,Chase Mullins,Horror Comedy,the mean one,David Howard Thornton Krystle Martin Chase Mullins Steven LaMorte Horror Comedy
6749,Joel Crawford,Antonio Banderas,Salma Hayek,Harvey GuillÃ©n,Animation Adventure Fantasy Comedy Family,puss in boots: the last wish,Antonio Banderas Salma Hayek Harvey GuillÃ©n Joel Crawford Animation Adventure Fantasy Comedy Family
6750,Damien Chazelle,Brad Pitt,Margot Robbie,Diego Calva,Drama Comedy,babylon,Brad Pitt Margot Robbie Diego Calva Damien Chazelle Drama Comedy
6754,Marc Forster,Tom Hanks,Mariana TreviÃÂ±o,Rachel Keller,Comedy Drama,a man called otto,Tom Hanks Mariana TreviÃÂ±o Rachel Keller Marc Forster Comedy Drama
6760,Calmatic,Tosin Cole,Jacob Latimore,Karen Obilom,Comedy,house party,Tosin Cole Jacob Latimore Karen Obilom Calmatic Comedy
6767,Jesse Eisenberg,Julianne Moore,Finn Wolfhard,Alisha Boe,Drama Comedy,when you finish saving the world,Julianne Moore Finn Wolfhard Alisha Boe Jesse Eisenberg Drama Comedy
6771,Kenya Barris,Jonah Hill,Lauren London,David Duchovny,Romance Comedy,you people,Jonah Hill Lauren London David Duchovny Kenya Barris Romance Comedy
6772,Jason Moore,Jennifer Lopez,Josh Duhamel,SÃ´nia Braga,Action Comedy Romance,shotgun wedding,Jennifer Lopez Josh Duhamel SÃ´nia Braga Jason Moore Action Comedy Romance
6773,Michael Jacobs,Diane Keaton,Richard Gere,Susan Sarandon,Comedy Romance Drama,maybe i do,Diane Keaton Richard Gere Susan Sarandon Michael Jacobs Comedy Romance Drama
6774,Cecilia Miniucchi,Danny Huston,Radha Mitchell,Bob Odenkirk,Comedy Drama Romance,life upside down,Danny Huston Radha Mitchell Bob Odenkirk Cecilia Miniucchi Comedy Drama Romance
6777,Kyle Marvin,Lily Tomlin,Jane Fonda,Rita Moreno,Comedy Drama,80 for brady,Lily Tomlin Jane Fonda Rita Moreno Kyle Marvin Comedy Drama
6781,Chris Soriano,Chris Soriano,Christine S. Chang,Hillary Soriano,Romance Comedy,the wedding hustler,Chris Soriano Christine S. Chang Hillary Soriano Chris Soriano Romance Comedy
6782,Steven Soderbergh,Channing Tatum,Salma Hayek Pinault,Ayub Khan-Din,Comedy Drama Romance,magic mike's last dance,Channing Tatum Salma Hayek Pinault Ayub Khan-Din Steven Soderbergh Comedy Drama Romance
6784,Aline Brosh McKenna,Reese Witherspoon,Ashton Kutcher,Jesse Williams,Romance Comedy,your place or mine,Reese Witherspoon Ashton Kutcher Jesse Williams Aline Brosh McKenna Romance Comedy
6785,Dave Franco,Alison Brie,Jay Ellis,Kiersey Clemons,Romance Comedy Drama,somebody i used to know,Alison Brie Jay Ellis Kiersey Clemons Dave Franco Romance Comedy Drama
6789,Elizabeth Banks,Keri Russell,O'Shea Jackson Jr.,Christian Convery,Thriller Comedy Crime,cocaine bear,Keri Russell O'Shea Jackson Jr. Christian Convery Elizabeth Banks Thriller Comedy Crime
6790,Christopher Landon,David Harbour,Anthony Mackie,Jahi Di'Allo Winston,Comedy Fantasy Family Adventure Horror,we have a ghost,David Harbour Anthony Mackie Jahi Di'Allo Winston Christopher Landon Comedy Fantasy Family Adventure Horror
6794,Colin West,Jim Gaffigan,Rhea Seehorn,Katelyn Nacon,Science Fiction Comedy Drama,linoleum,Jim Gaffigan Rhea Seehorn Katelyn Nacon Colin West Science Fiction Comedy Drama
6795,Daniel Antebi,Ben Groh,Dion Costelloe,Liz Caribel Sierra,Comedy Drama,god's time,Ben Groh Dion Costelloe Liz Caribel Sierra Daniel Antebi Comedy Drama
6797,Guy Ritchie,Jason Statham,Aubrey Plaza,Josh Hartnett,Action Thriller Comedy Adventure,operation fortune: ruse de guerre,Jason Statham Aubrey Plaza Josh Hartnett Guy Ritchie Action Thriller Comedy Adventure
6798,Michael Maren,Michael Shannon,Kate Hudson,Don Johnson,Comedy,a little white lie,Michael Shannon Kate Hudson Don Johnson Michael Maren Comedy
6801,Alex Heller,Alex Heller,J. Smith-Cameron,Steve Buscemi,Comedy Drama,the year between,Alex Heller J. Smith-Cameron Steve Buscemi Alex Heller Comedy Drama
6806,Bobby Farrelly,Woody Harrelson,Kaitlin Olson,Ernie Hudson,Comedy Drama,champions,Woody Harrelson Kaitlin Olson Ernie Hudson Bobby Farrelly Comedy Drama
6807,Jingyi Shao,Bloom Li,Ben Wang,Dexter Darden,Family Comedy Drama,chang can dunk,Bloom Li Ben Wang Dexter Darden Jingyi Shao Family Comedy Drama
6809,David F. Sandberg,Zachary Levi,Asher Angel,Jack Dylan Grazer,Comedy Action Fantasy,shazam! fury of the gods,Zachary Levi Asher Angel Jack Dylan Grazer David F. Sandberg Comedy Action Fantasy
6811,Wendy Rogers,Noah Jupe,Benedict Wong,Sian Clifford,Animation Adventure Family Fantasy Comedy,the magician's elephant,Noah Jupe Benedict Wong Sian Clifford Wendy Rogers Animation Adventure Family Fantasy Comedy
6813,Matt Smukler,Kiernan Shipka,Dash Mihok,Charlie Plummer,Comedy Drama,wildflower,Kiernan Shipka Dash Mihok Charlie Plummer Matt Smukler Comedy Drama
6815,"Austin Bragg, Meredith Bragg",Mike Faist,Crystal Reed,Dennis Boutsikaris,Comedy Drama History Romance,pinball: the man who saved the game,Mike Faist Crystal Reed Dennis Boutsikaris Austin Bragg Meredith Bragg Comedy Drama History Romance
6817,Zach Braff,Florence Pugh,Molly Shannon,Chinaza Uche,Drama Comedy,a good person,Florence Pugh Molly Shannon Chinaza Uche Zach Braff Drama Comedy
6821,"John Francis Daley, Jonathan Goldstein",Chris Pine,Michelle Rodriguez,RegÃ©-Jean Page,Adventure Fantasy Comedy,dungeons & dragons: honor among thieves,Chris Pine Michelle Rodriguez RegÃ©-Jean Page John Francis Daley Jonathan Goldstein Adventure Fantasy Comedy
6822,Jeremy Garelick,Adam Sandler,Jennifer Aniston,MÃ©lanie Laurent,Mystery Comedy Crime,murder mystery 2,Adam Sandler Jennifer Aniston MÃ©lanie Laurent Jeremy Garelick Mystery Comedy Crime
6825,Kyra Sedgwick,Kyle Allen,Alexandra Shipp,Madeline Brewer,Comedy Romance Science Fiction Drama,space oddity,Kyle Allen Alexandra Shipp Madeline Brewer Kyra Sedgwick Comedy Romance Science Fiction Drama
6831,"Aaron Horvath, Michael Jelenic",Chris Pratt,Anya Taylor-Joy,Charlie Day,Animation Family Adventure Fantasy Comedy,the super mario bros. movie,"Chris Pratt Anya Taylor-Joy Charlie Day Aaron Horvath, Michael Jelenic Animation Family Adventure Fantasy Comedy"
6833,Tina Gordon Chism,Chloe Bailey,Anjelika Washington,Philip Fornah,Music Romance Comedy,praise this,Chloe Bailey Anjelika Washington Philip Fornah Tina Gordon Chism Music Romance Comedy
6834,Kelly Reichardt,Michelle Williams,Hong Chau,Maryann Plunkett,Comedy Drama,showing up,Michelle Williams Hong Chau Maryann Plunkett Kelly Reichardt Comedy Drama
6835,Brit McAdams,Owen Wilson,Michaela Watkins,Wendi McLendon-Covey,Comedy Drama Romance,paint,Owen Wilson Michaela Watkins Wendi McLendon-Covey Brit McAdams Comedy Drama Romance
6839,Andy Fickman,Phillipa Soo,Simu Liu,Luke Bracey,Romance Comedy Drama,one true loves,Phillipa Soo Simu Liu Luke Bracey Andy Fickman Romance Comedy Drama
6840,Roger Kumble,Dylan Sprouse,Virginia Gardner,Austin North,Romance Drama Comedy,beautiful disaster,Dylan Sprouse Virginia Gardner Austin North Roger Kumble Romance Drama Comedy
6841,Chris McKay,Nicholas Hoult,Nicolas Cage,Awkwafina,Comedy Horror,renfield,Nicholas Hoult Nicolas Cage Awkwafina Chris McKay Comedy Horror
6842,Ari Aster,Joaquin Phoenix,Patti LuPone,Nathan Lane,Comedy Adventure Fantasy,beau is afraid,Joaquin Phoenix Patti LuPone Nathan Lane Ari Aster Comedy Adventure Fantasy
6844,Catherine Hardwicke,Toni Collette,Monica Bellucci,Sophia Nomvete,Comedy Crime Action,mafia mamma,Toni Collette Monica Bellucci Sophia Nomvete Catherine Hardwicke Comedy Crime Action
6848,Kevin Heffernan,Jay Chandrasekhar,Kevin Heffernan,Steve Lemme,Comedy Drama,quasi,Jay Chandrasekhar Kevin Heffernan Steve Lemme Kevin Heffernan Comedy Drama
6851,Dexter Fletcher,Chris Evans,Ana de Armas,Adrien Brody,Action Comedy Romance,ghosted,Chris Evans Ana de Armas Adrien Brody Dexter Fletcher Action Comedy Romance
6853,Ray Romano,Ray Romano,Laurie Metcalf,Jacob Ward,Comedy Drama,somewhere in queens,Ray Romano Laurie Metcalf Jacob Ward Ray Romano Comedy Drama
6855,Steven K. Tsuchida,Rachael Leigh Cook,Scott Ly,Missi Pyle,Romance Comedy,a tourist's guide to love,Rachael Leigh Cook Scott Ly Missi Pyle Steven K. Tsuchida Romance Comedy
6858,Kelly Fremon Craig,Rachel McAdams,Abby Ryder Fortson,Elle Graham,Comedy Drama,"are you there god? it's me, margaret.",Rachel McAdams Abby Ryder Fortson Elle Graham Kelly Fremon Craig Comedy Drama
6863,James C. Strouse,Priyanka Chopra,Sam Heughan,Russell Tovey,Romance Drama Comedy,love again,Priyanka Chopra Sam Heughan Russell Tovey James C. Strouse Romance Drama Comedy
6865,Bill Holderman,Diane Keaton,Jane Fonda,Candice Bergen,Comedy Romance,book club: the next chapter,Diane Keaton Jane Fonda Candice Bergen Bill Holderman Comedy Romance
6867,Charlie Day,Charlie Day,Ken Jeong,Kate Beckinsale,Comedy,fool's paradise,Charlie Day Ken Jeong Kate Beckinsale Charlie Day Comedy
6874,Ross Venokur,Jimmy O. Yang,J. K. Simmons,Chloe Bennet,Animation Family Comedy,rally road racers,Jimmy O. Yang J. K. Simmons Chloe Bennet Ross Venokur Animation Family Comedy
6876,Calmatic,Sinqua Walls,Jack Harlow,Teyana Taylor,Comedy Drama,white men can't jump,Sinqua Walls Jack Harlow Teyana Taylor Calmatic Comedy Drama
6879,"Anthony Hines, Casper Christensen",Shailene Woodley,Jack Whitehall,Paul Rust,Animation Comedy Family Science Fiction,robots,Shailene Woodley Jack Whitehall Paul Rust Anthony Hines Casper Christensen  Animation Comedy Family Science Fiction
6882,Laura Terruso,Sebastian Maniscalco,Robert De Niro,Leslie Bibb,Comedy,about my father,Sebastian Maniscalco Robert De Niro Leslie Bibb Laura Terruso Comedy
6884,Peter Atencio,Bert Kreischer,Mark Hamill,Jimmy Tatro,Comedy Action Crime,the machine,Bert Kreischer Mark Hamill Jimmy Tatro Peter Atencio Comedy Action Crime
6885,Nicole Holofcener,Julia Louis-Dreyfus,Tobias Menzies,Michaela Watkins,Comedy Drama Romance,you hurt my feelings,Julia Louis-Dreyfus Tobias Menzies Michaela Watkins Nicole Holofcener Comedy Drama Romance
6893,Eva Longoria,Jesse Garcia,Annie Gonzalez,Dennis Haysbert,Comedy Drama,flamin' hot,Jesse Garcia Annie Gonzalez Dennis Haysbert Eva Longoria Comedy Drama
6897,Peter Sohn,Leah Lewis,Mamoudou Athie,Ronnie del Carmen,Animation Comedy Family Fantasy Romance,elemental,Leah Lewis Mamoudou Athie Ronnie del Carmen Peter Sohn Animation Comedy Family Fantasy Romance
6898,Wes Anderson,Jason Schwartzman,Scarlett Johansson,Tom Hanks,Comedy Drama,asteroid city,Jason Schwartzman Scarlett Johansson Tom Hanks Wes Anderson Comedy Drama
6900,Tim Story,Grace Byers,Jermaine Fowler,Melvin Gregg,Horror Comedy,the blackening,Grace Byers Jermaine Fowler Melvin Gregg Tim Story Horror Comedy
6902,Gene Stupnitsky,Jennifer Lawrence,Andrew Barth Feldman,Laura Benanti,Comedy Romance,no hard feelings,Jennifer Lawrence Andrew Barth Feldman Laura Benanti Gene Stupnitsky Comedy Romance
6903,Numa Perrier,Gabrielle Union,Keith Powers,Aisha Hinds,Romance Comedy,the perfect find,Gabrielle Union Keith Powers Aisha Hinds Numa Perrier Romance Comedy
6904,Roshan Sethi,Utkarsh Ambudkar,Manny Magnus,Punam Patel,Music Family Comedy,world's best,Utkarsh Ambudkar Manny Magnus Punam Patel Roshan Sethi Music Family Comedy
6908,"Kirk DeMicco, Faryn Pearl",Lana Condor,Toni Collette,Annie Murphy,Animation Family Fantasy Comedy,"ruby gillman, teenage kraken","Lana Condor Toni Collette Annie Murphy Kirk DeMicco, Faryn Pearl Animation Family Fantasy Comedy"
6915,Adele Lim,Ashley Park,Sherry Cola,Stephanie Hsu,Comedy,joy ride,Ashley Park Sherry Cola Stephanie Hsu Adele Lim Comedy
6916,Tyler Spindel,Adam DeVine,Nina Dobrev,Ellen Barkin,Romance Action Comedy,the out-laws,Adam DeVine Nina Dobrev Ellen Barkin Tyler Spindel Romance Action Comedy
6918,Mel Eslyn,Sterling K. Brown,Mark Duplass,unknown,Comedy Drama Science Fiction Fantasy,biosphere,Sterling K. Brown Mark Duplass unknown Mel Eslyn Comedy Drama Science Fiction Fantasy
6921,Juel Taylor,John Boyega,Teyonah Parris,Jamie Foxx,Comedy Science Fiction Mystery,they cloned tyrone,John Boyega Teyonah Parris Jamie Foxx Juel Taylor Comedy Science Fiction Mystery
6922,"Molly Gordon, Nick Lieberman",Noah Galvin,Molly Gordon,Ben Platt,Comedy,theater camp,Noah Galvin Molly Gorden Ben Platt Molly Gorden Nick Lieberman Comedy
6923,Greta Gerwig,Margot Robbie,Ryan Gosling,America Ferrera,Comedy Adventure,barbie,Margot Robbie Ryan Gosling America Ferrera Greta Gerwig Comedy Adventure
6926,"Kristin Gore, Damian Kulash",Zach Galifianakis,Elizabeth Banks,Sarah Snook,Comedy Drama,the beanie bubble,"Zach Galifianakis Elizabeth Banks Sarah Snook Kristin Gore, Damian Kulash Comedy Drama"
6928,Nancy Hower,Jamie Lynn Spears,Erin Sanders,Sean Flynn,Romance Comedy,zoey 102,Jamie Lynn Spears Erin Sanders Sean Flynn Nancy Hower Romance Comedy
6929,Justin Simien,LaKeith Stanfield,Tiffany Haddish,Owen Wilson,Comedy Drama Horror Fantasy,haunted mansion,LaKeith Stanfield Tiffany Haddish Owen Wilson Justin Simien Comedy Drama Horror Fantasy
6932,Vicky Wright,Ellie Kemper,Luke Grimes,Nico Santos,Romance Adventure Comedy Drama,happiness for beginners,Ellie Kemper Luke Grimes Nico Santos Vicky Wright Romance Adventure Comedy Drama
6936,Jeff Rowe,Micah Abbey,Shamon Brown Jr.,Nicolas Cantu,Animation Comedy Action Science Fiction,teenage mutant ninja turtles: mutant mayhem,Micah Abbey Shamon Brown Jr. Nicolas Cantu Jeff Rowe Animation Comedy Action Science Fiction
6937,Anthony Leone,Felissa Rose,George Jac,Brian Patrick Butler,Horror Comedy,mike & fred vs the dead,Felissa Rose George Jac Brian Patrick Butler Anthony Leone Horror Comedy
6939,Randall Park,Justin H. Min,Sherry Cola,Ally Maki,Comedy Drama Romance,shortcomings,Justin H. Min Sherry Cola Ally Maki Randall Park Comedy Drama Romance
6941,Joachim Back,Jon Hamm,Danny Pudi,Sarah Gadon,Comedy Mystery,corner office,Jon Hamm Danny Pudi Sarah Gadon Joachim Back Comedy Mystery
6946,Matthew Lopez,Taylor Zakhar Perez,Nicholas Galitzine,Clifton Collins Jr.,Comedy Romance,"red, white & royal blue",Taylor Zakhar Perez Nicholas Galitzine Clifton Collins Jr. Matthew Lopez Comedy Romance
6947,Marc Turtletaub,Ben Kingsley,Jane Curtin,Harriet Sansom Harris,Science Fiction Comedy Drama,jules,Ben Kingsley Jane Curtin Harriet Sansom Harris Marc Turtletaub Science Fiction Comedy Drama
6950,Josh Greenbaum,Will Ferrell,Jamie Foxx,Will Forte,Comedy Adventure,strays,Will Ferrell Jamie Foxx Will Forte Josh Greenbaum Comedy Adventure
