,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
418,Daniel Stamm,Caleb Landry Jones,Ashley Bell,Patrick Fabian,Drama Horror Thriller,the last exorcism,Caleb Landry Jones Ashley Bell Patrick Fabian Daniel Stamm Drama Horror Thriller
419,Jonathan Wacks,Steve Buscemi,Gary Farmer,Jon Gries,Comedy Horror,ed and his dead mother,Steve Buscemi Gary Farmer Jon Gries Jonathan Wacks Comedy Horror
420,Tony Krantz,George Newbern,Tom Cavanagh,Cas Anvar,Horror Thriller,sublime,George Newbern Tom Cavanagh Cas Anvar Tony Krantz Horror Thriller
421,Mitchell Altieri,Kimberley Crossman,Luke Edwards,Bree Williamson,Comedy Horror Thriller,a beginner's guide to snuff,Kimberley Crossman Luke Edwards Bree Williamson Mitchell Altieri Comedy Horror Thriller
422,Lucky McKee,James Duval,Will Estes,Nora Zehetner,Drama Horror,may,James Duval Will Estes Nora Zehetner Lucky McKee Drama Horror
423,David Hunt,Matthew Alan,Chris Cleveland,Circus-Szalewski,Horror,living dark: the story of ted the caver,Matthew Alan Chris Cleveland Circus-Szalewski David Hunt Horror
424,Steven R. Monroe,Sarah Butler,Chad Lindberg,Daniel Franzese,Horror Thriller,i spit on your grave,Sarah Butler Chad Lindberg Daniel Franzese Steven R. Monroe Horror Thriller
425,LluÃÂ­s QuÃÂ­lez,Stephen Rea,Pixie Davies,Alejandro Furth,Horror Thriller,out of the dark,Stephen Rea Pixie Davies Alejandro Furth LluÃÂ­s QuÃÂ­lez Horror Thriller
426,Travis Zariwny,Dustin Ingram,Gage Golightly,Samuel Davis,Horror,cabin fever,Dustin Ingram Gage Golightly Samuel Davis Travis Zariwny Horror
427,Zack Snyder,Ty Burrell,Kevin Zegers,Mekhi Phifer,Action Horror Thriller,dawn of the dead,Ty Burrell Kevin Zegers Mekhi Phifer Zack Snyder Action Horror Thriller
428,James Wan,Lin Shaye,Barbara Hershey,Philip Friedman,Fantasy Horror Mystery Thriller,insidious,Lin Shaye Barbara Hershey Philip Friedman James Wan Fantasy Horror Mystery Thriller
429,Simeon Rice,Ward G. Smith,Lisa Brave,Malone Thomas,Action Horror Thriller,unsullied,Ward G. Smith Lisa Brave Malone Thomas Simeon Rice Action Horror Thriller
430,Brad Anderson,Paul Guilfoyle,Brendan Sexton III,Larry Fessenden,Horror Mystery,session 9,Paul Guilfoyle Brendan Sexton III Larry Fessenden Brad Anderson Horror Mystery
431,Adam Green,Joel David Moore,Kane Hodder,Joel Murray,Comedy Horror,hatchet,Joel David Moore Kane Hodder Joel Murray Adam Green Comedy Horror
432,Bruce McDonald,Stephen McHattie,Georgina Reilly,Boyd Banks,Fantasy Horror,pontypool,Stephen McHattie Georgina Reilly Boyd Banks Bruce McDonald Fantasy Horror
433,Rob Zombie,Sid Haig,Dee Wallace,Michael Berryman,Drama Fantasy Horror Thriller,the lords of salem,Sid Haig Dee Wallace Michael Berryman Rob Zombie Drama Fantasy Horror Thriller
434,Gerard Johnstone,Morgana O'Reilly,Bruce Hopkins,Cameron Rhodes,Comedy Horror Mystery,housebound,Morgana O'Reilly Bruce Hopkins Cameron Rhodes Gerard Johnstone Comedy Horror Mystery
435,Tara Subkoff,Timothy Hutton,Balthazar Getty,Lydia Hearst,Drama Horror Mystery Thriller,#horror,Timothy Hutton Balthazar Getty Lydia Hearst Tara Subkoff Drama Horror Mystery Thriller
436,Russell Friedenberg,Rudy Youngblood,Glen Powell,Kiowa Gordon,Action Horror Thriller,wind walkers,Rudy Youngblood Glen Powell Kiowa Gordon Russell Friedenberg Action Horror Thriller
437,Zak Penn,Zak Penn,Gabriel Beristain,John Bailey,Adventure Comedy Horror,incident at loch ness,Zak Penn Gabriel Beristain John Bailey Zak Penn Adventure Comedy Horror
438,Jon Knautz,Camren Bicondova,Adam DiMarco,Chasty Ballesteros,Horror Thriller,girl house,Camren Bicondova Adam DiMarco Chasty Ballesteros Jon Knautz Horror Thriller
439,David Worth,Jessica Szohr,Jonathan Mangum,Angela Jones,Horror Thriller,house at the end of the drive,Jessica Szohr Jonathan Mangum Angela Jones David Worth Horror Thriller
440,Boris Rodriguez,Stephen McHattie,Thure Lindhardt,Georgina Reilly,Comedy Horror,eddie: the sleepwalking cannibal,Stephen McHattie Thure Lindhardt Georgina Reilly Boris Rodriguez Comedy Horror
441,Tyler Oliver,Bella Thorne,Chloe Bridges,Christopher Atkins,Horror Romance Thriller,forget me not,Bella Thorne Chloe Bridges Christopher Atkins Tyler Oliver Horror Romance Thriller
442,Steve Miner,Betsy Palmer,Adrienne King,Amy Steel,Horror Mystery Thriller,friday the 13th part 2,Betsy Palmer Adrienne King Amy Steel Steve Miner Horror Mystery Thriller
443,Douglas Cheek,Daniel Stern,John Heard,Sam McMurray,Horror Sci-Fi,c.h.u.d.,Daniel Stern John Heard Sam McMurray Douglas Cheek Horror Sci-Fi
444,James Wan,Michael Emerson,Monica Potter,Shawnee Smith,Horror Mystery Thriller,saw,Michael Emerson Monica Potter Shawnee Smith James Wan Horror Mystery Thriller
445,Brenton Spencer,Christie Burke,Victor Zinck Jr.,Chelsey Reist,Action Horror Mystery Thriller,crowsnest,Christie Burke Victor Zinck Jr. Chelsey Reist Brenton Spencer Action Horror Mystery Thriller
446,Jay Alaimo,William McNamara,Sabrina Carmichael,Patrick Muldoon,Horror,the wicked within,William McNamara Sabrina Carmichael Patrick Muldoon Jay Alaimo Horror
447,Dylan Bank,Seregon O'Dassey,Deirdre Lorenz,Dustin Diamond,Horror,bleeding hearts,Seregon O'Dassey Deirdre Lorenz Dustin Diamond Dylan Bank Horror
448,unknown,Richard Cawthorne,John Jarratt,Lucy Fry,Drama Horror Thriller,wolf creekÃÂ            ,Richard Cawthorne John Jarratt Lucy Fry unknown Drama Horror Thriller
449,Jeff Burr,Terry Kiser,Clu Gulager,Susan Tyrrell,Action Drama Horror Thriller,from a whisper to a scream,Terry Kiser Clu Gulager Susan Tyrrell Jeff Burr Action Drama Horror Thriller
450,Guy Maddin,Sarah Murphy-Dyson,CindyMarie Small,Brent Neale,Comedy Horror Musical,dracula: pages from a virgin's diary,Sarah Murphy-Dyson CindyMarie Small Brent Neale Guy Maddin Comedy Horror Musical
451,Matthew R. Anderson,Johnny Pacar,Vernon Wells,Matthew R. Anderson,Action Horror Sci-Fi,the dead undead,Johnny Pacar Vernon Wells Matthew R. Anderson Matthew R. Anderson Action Horror Sci-Fi
452,Joe Marino,Piero MaggiÃÂ²,Anella Vastola,Joe Marino,Horror,the vatican exorcisms,Piero MaggiÃÂ² Anella Vastola Joe Marino Joe Marino Horror
453,Joel Anderson,Talia Zucker,Rosie Traynor,Martin Sharpe,Drama Horror Mystery Thriller,lake mungo,Talia Zucker Rosie Traynor Martin Sharpe Joel Anderson Drama Horror Mystery Thriller
454,John Carpenter,Jamie Lee Curtis,Hal Holbrook,Janet Leigh,Fantasy Horror,the fog,Jamie Lee Curtis Hal Holbrook Janet Leigh John Carpenter Fantasy Horror
455,Levan Gabriadze,Shelley Hennig,Renee Olstead,Heather Sossaman,Horror Mystery Thriller,unfriended,Shelley Hennig Renee Olstead Heather Sossaman Levan Gabriadze Horror Mystery Thriller
456,Joe Dante,Patrick Macnee,Robert Picardo,Dee Wallace,Horror,the howling,Patrick Macnee Robert Picardo Dee Wallace Joe Dante Horror
457,Bradley Parker,Jesse McCartney,Ingrid BolsÃÂ¸ Berdal,Jonathan Sadowski,Horror Mystery Sci-Fi Thriller,chernobyl diaries,Jesse McCartney Ingrid BolsÃÂ¸ Berdal Jonathan Sadowski Bradley Parker Horror Mystery Sci-Fi Thriller
458,Clive Barker,Andrew Robinson,Ashley Laurence,Clare Higgins,Fantasy Horror,hellraiser,Andrew Robinson Ashley Laurence Clare Higgins Clive Barker Fantasy Horror
459,Jeff Wadlow,Julian Morris,Gary Cole,Lindy Booth,Drama Horror Mystery Thriller,cry_wolf,Julian Morris Gary Cole Lindy Booth Jeff Wadlow Drama Horror Mystery Thriller
460,William Brent Bell,Fernanda Andrade,Claudiu Trandafir,Brian Johnson,Horror,the devil inside,Fernanda Andrade Claudiu Trandafir Brian Johnson William Brent Bell Horror
461,Eli Roth,Daryl Sabara,Richard Burgi,Magda Apanowicz,Adventure Horror,the green inferno,Daryl Sabara Richard Burgi Magda Apanowicz Eli Roth Adventure Horror
462,Rob Letterman,Odeya Rush,Dylan Minnette,Ken Marino,Adventure Comedy Family Fantasy Horror,goosebumps,Odeya Rush Dylan Minnette Ken Marino Rob Letterman Adventure Comedy Family Fantasy Horror
463,Ti West,Lena Dunham,Greta Gerwig,Dee Wallace,Horror,the house of the devil,Lena Dunham Greta Gerwig Dee Wallace Ti West Horror
464,Kevin Hamedani,Russell Hodgkinson,Janette Armand,Kevin Hamedani,Comedy Horror Sci-Fi,zmd: zombies of mass destruction,Russell Hodgkinson Janette Armand Kevin Hamedani Kevin Hamedani Comedy Horror Sci-Fi
465,David DeCoteau,Maureen McCormick,Shanley Caswell,Tim Abell,Horror,snow white: a deadly summer,Maureen McCormick Shanley Caswell Tim Abell David DeCoteau Horror
466,Katie Aselton,Katie Aselton,Anslem Richardson,Jay Paulson,Horror Thriller,black rock,Katie Aselton Anslem Richardson Jay Paulson Katie Aselton Horror Thriller
467,Robert Heath,David Oakes,Alexander Vlahos,Jennie Jacques,Horror Mystery,truth or die,David Oakes Alexander Vlahos Jennie Jacques Robert Heath Horror Mystery
468,Robert Hall,Angelina Armani,Kevin Gage,Fiona Dourif,Horror,fear clinic,Angelina Armani Kevin Gage Fiona Dourif Robert Hall Horror
469,K. King,Jason K. Wixom,Shona Kay,Jarrod Phillips,Action Comedy Horror,zombie hunter,Jason K. Wixom Shona Kay Jarrod Phillips K. King Action Comedy Horror
470,Blair Erickson,Monique Candelaria,Katia Winter,Michael McMillian,Horror Thriller,banshee chapter,Monique Candelaria Katia Winter Michael McMillian Blair Erickson Horror Thriller
471,Brian Dorton,Javier Botet,Brian Dorton,Jan Cornet,Horror,the horror network vol. 1,Javier Botet Brian Dorton Jan Cornet Brian Dorton Horror
472,Tommy Wirkola,BjÃÂ¸rn Sundquist,Stig Frode Henriksen,Ane Dahl Torp,Comedy Horror,dead snow,BjÃÂ¸rn Sundquist Stig Frode Henriksen Ane Dahl Torp Tommy Wirkola Comedy Horror
473,Clark Baker,Taylor Pigeon,Alan Pietruszewski,Whit Spurgeon,Horror Sci-Fi Short Thriller,vessel,Taylor Pigeon Alan Pietruszewski Whit Spurgeon Clark Baker Horror Sci-Fi Short Thriller
474,Ben Wheatley,MyAnna Buring,Ben Crompton,Neil Maskell,Crime Horror Thriller,kill list,MyAnna Buring Ben Crompton Neil Maskell Ben Wheatley Crime Horror Thriller
475,Ti West,Lena Dunham,Jake Ryan,Pat Healy,Horror,the innkeepers,Lena Dunham Jake Ryan Pat Healy Ti West Horror
476,David S. Goyer,Gary Oldman,Atticus Shaffer,Rachel Brosnahan,Drama Fantasy Horror Mystery Thriller,the unborn,Gary Oldman Atticus Shaffer Rachel Brosnahan David S. Goyer Drama Fantasy Horror Mystery Thriller
477,Oliver Blackburn,Julian Morris,Nichola Burley,Tom Burke,Crime Drama Horror Thriller,donkey punch,Julian Morris Nichola Burley Tom Burke Oliver Blackburn Crime Drama Horror Thriller
478,Jonathan Levine,Luke Grimes,Michael Welch,Whitney Able,Horror,all the boys love mandy lane,Luke Grimes Michael Welch Whitney Able Jonathan Levine Horror
479,Christopher Hutson,Dichen Lachman,Jennifer Lee Wiggins,Michele Morrow,Horror,bled,Dichen Lachman Jennifer Lee Wiggins Michele Morrow Christopher Hutson Horror
480,Jaume Collet-Serra,Robert Ri'chard,Paris Hilton,Brian Van Holt,Horror,house of wax,Robert Ri'chard Paris Hilton Brian Van Holt Jaume Collet-Serra Horror
481,Randy Moore,Trey Loney,Lee Armstrong,Amy Lucas,Fantasy Horror,escape from tomorrow,Trey Loney Lee Armstrong Amy Lucas Randy Moore Fantasy Horror
482,Ryan Smith,Sandra Ellis Lafferty,Madison Lintz,Karolina Wydra,Fantasy Horror Mystery Thriller,after,Sandra Ellis Lafferty Madison Lintz Karolina Wydra Ryan Smith Fantasy Horror Mystery Thriller
483,Daniel Myrick,Heather Donahue,Joshua Leonard,Michael C. Williams,Horror,the blair witch project,Heather Donahue Joshua Leonard Michael C. Williams Daniel Myrick Horror
484,Chris Kentis,Blanchard Ryan,Saul Stein,Daniel Travis,Adventure Biography Drama Horror Thriller,open water,Blanchard Ryan Saul Stein Daniel Travis Chris Kentis Adventure Biography Drama Horror Thriller
485,John 'Bud' Cardos,Woody Strode,Hoke Howell,Tiffany Bolling,Horror Sci-Fi,kingdom of the spiders,Woody Strode Hoke Howell Tiffany Bolling John 'Bud' Cardos Horror Sci-Fi
486,Quentin Dupieux,Haley Ramm,Jack Plotnick,Cecelia Antoinette,Comedy Fantasy Horror,rubber,Haley Ramm Jack Plotnick Cecelia Antoinette Quentin Dupieux Comedy Fantasy Horror
487,Alex Craig Mann,Justin Chon,Christa B. Allen,Max Adler,Comedy Horror,detention of the dead,Justin Chon Christa B. Allen Max Adler Alex Craig Mann Comedy Horror
488,Michael Hoffman Jr.,Vincent Chimato,John McGlothlin,Al Sapienza,Comedy Horror,girls gone dead,Vincent Chimato John McGlothlin Al Sapienza Michael Hoffman Jr. Comedy Horror
489,Darren Lynn Bousman,Paul Sorvino,Barry Bostwick,Terrance Zdunich,Horror Musical,alleluia! the devil's carnival,Paul Sorvino Barry Bostwick Terrance Zdunich Darren Lynn Bousman Horror Musical
490,Michael Herz,Patrick Kilpatrick,Mark Torgl,Pat Ryan,Action Comedy Horror Sci-Fi,the toxic avenger,Patrick Kilpatrick Mark Torgl Pat Ryan Michael Herz Action Comedy Horror Sci-Fi
491,Lloyd Kaufman,John Karyus,Lloyd Kaufman,Kate Graham,Comedy Horror Musical,poultrygeist: night of the chicken dead,John Karyus Lloyd Kaufman Kate Graham Lloyd Kaufman Comedy Horror Musical
492,Eric England,Jack E. Curenton,Ace Marrero,Alan Pietruszewski,Drama Horror Mystery Thriller,roadside,Jack E. Curenton Ace Marrero Alan Pietruszewski Eric England Drama Horror Mystery Thriller
493,Oren Peli,Micah Sloat,Ashley Palmer,Amber Armstrong,Horror,paranormal activity,Micah Sloat Ashley Palmer Amber Armstrong Oren Peli Horror
494,Sue Corcoran,Tony Doupe,Sue Corcoran,David Frederick White,Comedy Fantasy Horror Musical,gory gory hallelujah,Tony Doupe Sue Corcoran David Frederick White Sue Corcoran Comedy Fantasy Horror Musical
495,Matt Jackson,Kane Hodder,Paul Elia,Alex Sanborn,Comedy Horror,love in the time of monsters,Kane Hodder Paul Elia Alex Sanborn Matt Jackson Comedy Horror
496,Lucio Fulci,Catriona MacColl,David Warbeck,Al Cliver,Horror,the beyond,Catriona MacColl David Warbeck Al Cliver Lucio Fulci Horror
497,Paul Fox,Dov Tiefenbach,Jeff Seymour,Gordon Currie,Horror Thriller,the dark hours,Dov Tiefenbach Jeff Seymour Gordon Currie Paul Fox Horror Thriller
498,Ari Kirschenbaum,R. Brandon Johnson,Adam LeFevre,Desmond Askew,Drama Horror Mystery Thriller,fabled,R. Brandon Johnson Adam LeFevre Desmond Askew Ari Kirschenbaum Drama Horror Mystery Thriller
499,Sam Raimi,Ted Raimi,Betsy Baker,Ellen Sandweiss,Fantasy Horror,the evil dead,Ted Raimi Betsy Baker Ellen Sandweiss Sam Raimi Fantasy Horror
500,Franck Khalfoun,America Olivo,Nora Arnezeder,Liane Balaban,Horror Thriller,maniac,America Olivo Nora Arnezeder Liane Balaban Franck Khalfoun Horror Thriller
501,John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,Horror Thriller,halloween,Jamie Lee Curtis Donald Pleasence P.J. Soles John Carpenter Horror Thriller
502,Gregory Widen,Viggo Mortensen,Adam Goldberg,Virginia Madsen,Action Fantasy Horror Mystery Thriller,the prophecy,Viggo Mortensen Adam Goldberg Virginia Madsen Gregory Widen Action Fantasy Horror Mystery Thriller
503,Pece Dingo,Michael Des Barres,Wilhelm von Homburg,Thom Mathews,Horror,midnight cabaret,Michael Des Barres Wilhelm von Homburg Thom Mathews Pece Dingo Horror
504,Herb Freed,Linnea Quigley,Carmen Argenziano,Vanna White,Horror Mystery,graduation day,Linnea Quigley Carmen Argenziano Vanna White Herb Freed Horror Mystery
505,Jack Perez,Kevin Corrigan,Barry Bostwick,Ahmed Best,Comedy Crime Drama Horror Mystery Thriller,some guy who kills people,Kevin Corrigan Barry Bostwick Ahmed Best Jack Perez Comedy Crime Drama Horror Mystery Thriller
506,Al Franklin,Marshal Hilton,Steffinnie Phrommany,Clint Jung,Horror,teeth and blood,Marshal Hilton Steffinnie Phrommany Clint Jung Al Franklin Horror
507,Andrew Hyatt,Noah Segan,Brit Morgan,Sedona James,Horror Thriller,the frozen,Noah Segan Brit Morgan Sedona James Andrew Hyatt Horror Thriller
508,EugÃÂ¨ne LouriÃÂ©,Kenneth Tobey,Cecil Kellaway,Ross Elliott,Adventure Horror Sci-Fi,"the beast from 20,000 fathoms",Kenneth Tobey Cecil Kellaway Ross Elliott EugÃÂ¨ne LouriÃÂ© Adventure Horror Sci-Fi
509,Stevan Mena,R. Brandon Johnson,Stevan Mena,Richard Glover,Crime Horror Mystery Thriller,malevolence,R. Brandon Johnson Stevan Mena Richard Glover Stevan Mena Crime Horror Mystery Thriller
510,Eric Valette,Melanie Papalia,Ryan Kennedy,John Reardon,Horror Sci-Fi Thriller,super hybrid,Melanie Papalia Ryan Kennedy John Reardon Eric Valette Horror Sci-Fi Thriller
511,Jay Duplass,Greta Gerwig,Jennifer Lafleur,Elise Muller,Comedy Drama Horror Romance,baghead,Greta Gerwig Jennifer Lafleur Elise Muller Jay Duplass Comedy Drama Horror Romance
512,Livingston Oden,Susan Chambers,Victoria Lachelle,Ali Daniels,Comedy Horror Mystery Thriller,solitude,Susan Chambers Victoria Lachelle Ali Daniels Livingston Oden Comedy Horror Mystery Thriller
513,Pat Holden,Alan Brent,Martin Compston,Kate Ashfield,Horror,when the lights went out,Alan Brent Martin Compston Kate Ashfield Pat Holden Horror
514,Tobe Hooper,Gunnar Hansen,Edwin Neal,Marilyn Burns,Horror Thriller,the texas chain saw massacre,Gunnar Hansen Edwin Neal Marilyn Burns Tobe Hooper Horror Thriller
515,Paul Schrader,Ed Begley Jr.,Ruby Dee,John Heard,Fantasy Horror Thriller,cat people,Ed Begley Jr. Ruby Dee John Heard Paul Schrader Fantasy Horror Thriller
516,George A. Romero,Judith O'Dea,Duane Jones,S. William Hinzman,Drama Horror Mystery,night of the living dead,Judith O'Dea Duane Jones S. William Hinzman George A. Romero Drama Horror Mystery
517,Travis Cluff,Pfeifer Brown,Cassidy Gifford,Reese Mishler,Horror Thriller,the gallows,Pfeifer Brown Cassidy Gifford Reese Mishler Travis Cluff Horror Thriller
518,David Lynch,Hal Landon Jr.,Jack Nance,Charlotte Stewart,Fantasy Horror Sci-Fi,eraserhead,Hal Landon Jr. Jack Nance Charlotte Stewart David Lynch Fantasy Horror Sci-Fi
519,Larry Blamire,Fay Masterson,Brian Howe,Larry Blamire,Comedy Horror Sci-Fi,the lost skeleton of cadavra,Fay Masterson Brian Howe Larry Blamire Larry Blamire Comedy Horror Sci-Fi
520,E.L. Katz,Brighton Sharbino,Ethan Embry,Elissa Dowling,Comedy Crime Drama Horror Thriller,cheap thrills,Brighton Sharbino Ethan Embry Elissa Dowling E.L. Katz Comedy Crime Drama Horror Thriller
521,Laslo Benedek,Liv Ullmann,Trevor Howard,Andrew Keir,Crime Horror Thriller,the night visitor,Liv Ullmann Trevor Howard Andrew Keir Laslo Benedek Crime Horror Thriller
522,Dennis Iliadis,Tony Goldwyn,Monica Potter,Martha MacIsaac,Crime Horror Thriller,the last house on the left,Tony Goldwyn Monica Potter Martha MacIsaac Dennis Iliadis Crime Horror Thriller
523,Joseph Green,Virginia Leith,Jason Evers,Bruce Kerr,Horror Sci-Fi,the brain that wouldn't die,Virginia Leith Jason Evers Bruce Kerr Joseph Green Horror Sci-Fi
524,Mike Flanagan,Justin Gordon,Courtney Bell,Erin Cipolletti,Drama Horror Mystery,absentia,Justin Gordon Courtney Bell Erin Cipolletti Mike Flanagan Drama Horror Mystery
525,Terron R. Parsons,Richard Tyson,Jeremy Sande,Corlandos Scott,Crime Drama Horror,hayride,Richard Tyson Jeremy Sande Corlandos Scott Terron R. Parsons Crime Drama Horror
526,Andrew Leman,Dan Novy,David Mersault,Barry Lynch,Fantasy Horror Mystery Thriller,the call of cthulhu,Dan Novy David Mersault Barry Lynch Andrew Leman Fantasy Horror Mystery Thriller
527,Travis Legge,Elissa Dowling,Patricia Raven,Lindsay Felton,Horror,raymond did it,Elissa Dowling Patricia Raven Lindsay Felton Travis Legge Horror
528,Collin Joseph Neal,Julianne Gabert,Thomas Brophy,Ronee Collins,Horror Thriller,"run, hide, die",Julianne Gabert Thomas Brophy Ronee Collins Collin Joseph Neal Horror Thriller
529,Damir Catic,Nichole Ceballos,Ron Gelner,Parker Riggs,Horror,her cry: la llorona investigation,Nichole Ceballos Ron Gelner Parker Riggs Damir Catic Horror
530,Marcus Nispel,Ashley Tramonte,Brittany Curran,Lindsay MacDonald,Horror Mystery Thriller,exeter,Ashley Tramonte Brittany Curran Lindsay MacDonald Marcus Nispel Horror Mystery Thriller
531,Brandon Landers,Robbie Barnes,Alana Kaniewski,Brandon Landers,Drama Horror Thriller,the ridges,Robbie Barnes Alana Kaniewski Brandon Landers Brandon Landers Drama Horror Thriller
532,John Waters,Divine,Mink Stole,Edith Massey,Comedy Crime Horror,pink flamingos,Divine Mink Stole Edith Massey John Waters Comedy Crime Horror
533,Ivan Kavanagh,Patrick O'Donnell,Michael Parle,Emma Eliza Regan,Horror,tin can man,Patrick O'Donnell Michael Parle Emma Eliza Regan Ivan Kavanagh Horror
534,Kiyoshi Kurosawa,KÃÂ´ji Yakusho,Anna Nakagawa,Denden,Crime Horror Mystery Thriller,the cure,KÃÂ´ji Yakusho Anna Nakagawa Denden Kiyoshi Kurosawa Crime Horror Mystery Thriller
535,Thomas L. Phillips,Julianna Pitt,Joe Coffey,John Lucas,Comedy Horror Thriller,sanctuary; quite a conundrum,Julianna Pitt Joe Coffey John Lucas Thomas L. Phillips Comedy Horror Thriller
536,Benjamin Roberds,Eva Boehnke,Maxwell Moody,David Chandler,Drama Horror Thriller,a plague so pleasant,Eva Boehnke Maxwell Moody David Chandler Benjamin Roberds Drama Horror Thriller
537,Sean Byrne,Ethan Embry,Shiri Appleby,Kiara Glasco,Horror,the devil's candy,Ethan Embry Shiri Appleby Kiara Glasco Sean Byrne Horror
538,Lloyd Kaufman,Asta Paredes,Catherine Corcoran,Zac Amino,Comedy Horror,"return to return to nuke 'em high, aka volume 2",Asta Paredes Catherine Corcoran Zac Amino Lloyd Kaufman Comedy Horror
539,Alexandre Bustillo Julien Maury,Stephen Dorff,Lili Taylor,Sam Strike,Horror,leatherface,Stephen Dorff Lili Taylor Sam Strike Alexandre Bustillo Julien Maury Horror
540,Johannes Roberts,Claire Holt,Mandy Moore,Chris Johnson,Drama Thriller Horror Adventure,47 meters down,Claire Holt Mandy Moore Chris Johnson Johannes Roberts Drama Thriller Horror Adventure
541,Gore Verbinski,Dane DeHaan,Jason Isaacs,Mia Goth,Mystery Thriller Horror Sci-Fi,a cure for wellness,Dane DeHaan Jason Isaacs Mia Goth Gore Verbinski Mystery Thriller Horror Sci-Fi
542,Stacy Title,Douglas Smith,Lucien Laviscount,Cressida Bonas,Horror Thriller,the bye bye man,Douglas Smith Lucien Laviscount Cressida Bonas Stacy Title Horror Thriller
543,Alice Lowe,Alice Lowe,Jo Hartley,Kate Dickie,Horror Comedy Drama Thriller Fantasy,prevenge,Alice Lowe Jo Hartley Kate Dickie Alice Lowe Horror Comedy Drama Thriller Fantasy
544,F. Javier GutiÃÂ©rrez,Matilda Anna Ingrid Lutz,Alex Roe,Johnny Galecki,Horror,rings,Matilda Anna Ingrid Lutz Alex Roe Johnny Galecki F. Javier GutiÃÂ©rrez Horror
545,Jordan Peele,Daniel Kaluuya,Allison Williams,Bradley Whitford,Mystery Thriller Horror,get out,Daniel Kaluuya Allison Williams Bradley Whitford Jordan Peele Mystery Thriller Horror
546,Karyn Kusama Jovanka Vuckovic Roxanne Benjamin St. Vincent,Natalie Brown,Melanie Lynskey,Breeda Wool,Horror,xx,Natalie Brown Melanie Lynskey Breeda Wool Karyn Kusama Jovanka Vuckovic Roxanne Benjamin St. Vincent Horror
547,Caradog W. James,Katee Sackhoff,Lucy Boynton,Javier Botet,Horror,don't knock twice,Katee Sackhoff Lucy Boynton Javier Botet Caradog W. James Horror
548,Cate Shortland,Teresa Palmer,Max Riemelt,Matthias Habich,Mystery Thriller Drama Horror,berlin syndrome,Teresa Palmer Max Riemelt Matthias Habich Cate Shortland Mystery Thriller Drama Horror
549,Mike Dudko,Rachel Barrer,Gleb Kaminer,Shaun Rey,Horror Comedy,zombie pizza,Rachel Barrer Gleb Kaminer Shaun Rey Mike Dudko Horror Comedy
550,Svyatoslav Podgayevskiy,Victoria Agalakova,Vyacheslav Chepurchenko,Alexandra Rebenok,Mystery Horror Thriller,the bride,Victoria Agalakova Vyacheslav Chepurchenko Alexandra Rebenok Svyatoslav Podgayevskiy Mystery Horror Thriller
551,Daniel Espinosa,Jake Gyllenhaal,Rebecca Ferguson,Ryan Reynolds,Horror Sci-Fi Thriller,life,Jake Gyllenhaal Rebecca Ferguson Ryan Reynolds Daniel Espinosa Horror Sci-Fi Thriller
552,Bryan Brewer,Cree Kelly,Allie Rivera,Thatcher Robinson,Horror,the raking,Cree Kelly Allie Rivera Thatcher Robinson Bryan Brewer Horror
553,David Ryan Keith,Michael Koltes,Paul Flannery,Lisa Livingstone,Horror,ghosts of darkness,Michael Koltes Paul Flannery Lisa Livingstone David Ryan Keith Horror
554,Ridley Scott,Michael Fassbender,Katherine Waterston,Billy Crudup,Horror Sci-Fi Thriller,alien: covenant,Michael Fassbender Katherine Waterston Billy Crudup Ridley Scott Horror Sci-Fi Thriller
555,Andrew Getty,Fred Koehler,Sean Patrick Flanery,Brianna Brown,Horror,the evil within,Fred Koehler Sean Patrick Flanery Brianna Brown Andrew Getty Horror
556,Ãlex de la Iglesia,Mario Casas,Blanca SuÃ¡rez,Carmen Machi,Horror Thriller Comedy,the bar,Mario Casas Blanca SuÃ¡rez Carmen Machi Ãlex de la Iglesia Horror Thriller Comedy
557,Robert Legato,Eliza Dushku,Robert Patrick,Chace Crawford,Horror Mystery Thriller,eloise,Eliza Dushku Robert Patrick Chace Crawford Robert Legato Horror Mystery Thriller
558,Alastair Orr,Sharni Vinson,Carlyn Burchell,Steve John Ward,Action Horror,from a house on willow street,Sharni Vinson Carlyn Burchell Steve John Ward Alastair Orr Action Horror
559,Michael O'Shea,Eric Ruffin,Chloe Levine,Aaron Moten,Horror Drama,the transfiguration,Eric Ruffin Chloe Levine Aaron Moten Michael O'Shea Horror Drama
560,Carson D. Mell,Steve Zissis,Mark Proksch,Jennifer Irwin,Comedy Horror,another evil,Steve Zissis Mark Proksch Jennifer Irwin Carson D. Mell Comedy Horror
561,Trey Edward Shults,Joel Edgerton,Christopher Abbott,Carmen Ejogo,Horror Mystery Thriller,it comes at night,Joel Edgerton Christopher Abbott Carmen Ejogo Trey Edward Shults Horror Mystery Thriller
562,Takanori Tsujimoto,Kevin Dorman,Matthew Mercer,Erin Cahill,Action Adventure Animation Horror Mystery Sci-Fi,resident evil: vendetta,Kevin Dorman Matthew Mercer Erin Cahill Takanori Tsujimoto Action Adventure Animation Horror Mystery Sci-Fi
563,Robert Conway,Monica Engesser,Clint James,Maria Olsen,Horror,the covenant,Monica Engesser Clint James Maria Olsen Robert Conway Horror
