,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
1089,David Lowery,Casey Affleck,Rooney Mara,Will Oldham,Drama Fantasy Romance,a ghost story,Casey Affleck Rooney Mara Will Oldham David Lowery Drama Fantasy Romance
1090,Shaad Ali,Aditya Roy Kapoor,Shraddha Kapoor,Leela Samson,Drama Romance,ok jaanu,Aditya Roy Kapoor Shraddha Kapoor Leela Samson Shaad Ali Drama Romance
1091,James Foley,Dakota Johnson,Jamie Dornan,Eric Johnson,Drama Romance,fifty shades darker,Dakota Johnson Jamie Dornan Eric Johnson James Foley Drama Romance
1092,Fyodor Bondarchuk,Rinal Mukhametov,Sergey Garmash,Oleg Menshikov,Drama Romance Sci-Fi,attraction,Rinal Mukhametov Sergey Garmash Oleg Menshikov Fyodor Bondarchuk Drama Romance Sci-Fi
1093,Evan Oppenheimer,Brett Dalton,Emily Atack,Stana Katic,Adventure Drama Romance,lost in florence,Brett Dalton Emily Atack Stana Katic Evan Oppenheimer Adventure Drama Romance
1094,Terrence Malick,Michael Fassbender,Ryan Gosling,Rooney Mara,Drama Music Romance,song to song,Michael Fassbender Ryan Gosling Rooney Mara Terrence Malick Drama Music Romance
1095,Francis Lee,Josh O'Connor,Alec Secareanu,Ian Hart,Romance Drama,god's own country,Josh O'Connor Alec Secareanu Ian Hart Francis Lee Romance Drama
1096,So Yong Kim,Jena Malone,Riley Keough,Jessie Ok Gray,Drama Romance,lovesong,Jena Malone Riley Keough Jessie Ok Gray So Yong Kim Drama Romance
1097,Catalina Aguilar Mastretta,Karla Souza,JosÃ© MarÃ­a Yazpik,Ben O'Toole,Romance Comedy,everybody loves somebody,Karla Souza JosÃ© MarÃ­a Yazpik Ben O'Toole Catalina Aguilar Mastretta Romance Comedy
1098,Lone Scherfig,Gemma Arterton,Sam Claflin,Bill Nighy,Romance War Comedy Drama,their finest,Gemma Arterton Sam Claflin Bill Nighy Lone Scherfig Romance War Comedy Drama
1099,Joseph Ruben,Michiel Huisman,Hera Hilmar,Josh Hartnett,Romance Drama War,the ottoman lieutenant,Michiel Huisman Hera Hilmar Josh Hartnett Joseph Ruben Romance Drama War
1100,Sanjay Gupta,Hrithik Roshan,Yami Gautam,Ronit Roy,Action Crime Romance,kaabil,Hrithik Roshan Yami Gautam Ronit Roy Sanjay Gupta Action Crime Romance
1101,Nicolas Bedos,Nicolas Bedos,Doria Tillier,Denis PodalydÃ¨s,Romance Drama Comedy,mr & mme adelman,Nicolas Bedos Doria Tillier Denis PodalydÃ¨s Nicolas Bedos Romance Drama Comedy
1102,George Mendeluk,Max Irons,Samantha Barks,Terence Stamp,War Drama History Romance,bitter harvest,Max Irons Samantha Barks Terence Stamp George Mendeluk War Drama History Romance
1103,Charlie McDowell,Jason Segel,Rooney Mara,Robert Redford,Drama Romance Sci-Fi Thriller,the discovery,Jason Segel Rooney Mara Robert Redford Charlie McDowell Drama Romance Sci-Fi Thriller
1104,Leif Tilden,Graham Rogers,Billy Crudup,Liana Liberato,Drama Romance,1 mile to you,Graham Rogers Billy Crudup Liana Liberato Leif Tilden Drama Romance
1105,Stella Meghie,Amandla Stenberg,Nick Robinson,Anika Noni Rose,Drama Romance,"everything, everything",Amandla Stenberg Nick Robinson Anika Noni Rose Stella Meghie Drama Romance
1106,Roger Michell,Rachel Weisz,Sam Claflin,Holliday Grainger,Drama Romance,my cousin rachel,Rachel Weisz Sam Claflin Holliday Grainger Roger Michell Drama Romance
1107,Aisling Walsh,Sally Hawkins,Ethan Hawke,Gabrielle Rose,Drama History Romance,maudie,Sally Hawkins Ethan Hawke Gabrielle Rose Aisling Walsh Drama History Romance
1108,Jason Connery,Peter Mullan,Jack Lowden,Ophelia Lovibond,Drama Romance,tommy's honour,Peter Mullan Jack Lowden Ophelia Lovibond Jason Connery Drama Romance
1109,Eric D. Howell,Emilia Clarke,Marton Csokas,Caterina Murino,Drama Mystery Romance Thriller,voice from the stone,Emilia Clarke Marton Csokas Caterina Murino Eric D. Howell Drama Mystery Romance Thriller
1110,Mel Damski,Lacey Chabert,Carlo Marks,Jesse Moss,Romance TV Movie,moonlight in vermont,Lacey Chabert Carlo Marks Jesse Moss Mel Damski Romance TV Movie
1111,Brian Crano,Rebecca Hall,Jason Sudeikis,Dan Stevens,Comedy Romance,permission,Rebecca Hall Jason Sudeikis Dan Stevens Brian Crano Comedy Romance
1112,Arnaud Desplechin,Mathieu Amalric,Marion Cotillard,Charlotte Gainsbourg,Drama Romance Thriller,ismael's ghosts,Mathieu Amalric Marion Cotillard Charlotte Gainsbourg Arnaud Desplechin Drama Romance Thriller
1113,Ana Lily Amirpour,Suki Waterhouse,Jason Momoa,Jayda Fink,Thriller Romance Sci-Fi,the bad batch,Suki Waterhouse Jason Momoa Jayda Fink Ana Lily Amirpour Thriller Romance Sci-Fi
1114,Derek Hui,Takeshi Kaneshiro,Zhou Dongyu,Ming Xi,Comedy Romance,this is not what i expected,Takeshi Kaneshiro Zhou Dongyu Ming Xi Derek Hui Comedy Romance
1115,John Cameron Mitchell,Elle Fanning,Nicole Kidman,Ruth Wilson,Comedy Music Romance Sci-Fi,how to talk to girls at parties,Elle Fanning Nicole Kidman Ruth Wilson John Cameron Mitchell Comedy Music Romance Sci-Fi
1116,Rama Burshtein,Noa Kooler,Amos Tamam,Oz Zehavi,Comedy Romance,the wedding plan,Noa Kooler Amos Tamam Oz Zehavi Rama Burshtein Comedy Romance
1117,Richard Curtis Mat Whitecross,Hugh Grant,Colin Firth,Liam Neeson,TV Movie Comedy Romance,red nose day actually,Hugh Grant Colin Firth Liam Neeson Richard Curtis Mat Whitecross TV Movie Comedy Romance
1118,GÃ¡bor Herendi,Ervin Nagy,Petrik Andrea,Tibor GÃ¡spÃ¡r,Romance Adventure Drama History,kincsem,Ervin Nagy Petrik Andrea Tibor GÃ¡spÃ¡r GÃ¡bor Herendi Romance Adventure Drama History
1119,Anita Barbosa,Isis Valverde,Gil Coelho,Joaquim Lopes,Romance,amor.com,Isis Valverde Gil Coelho Joaquim Lopes Anita Barbosa Romance
1120,IldikÃ³ Enyedi,Alexandra BorbÃ©ly,MorcsÃ¡nyi GÃ©za,tenki reka,Drama Romance,on body and soul,Alexandra BorbÃ©ly MorcsÃ¡nyi GÃ©za tenki reka IldikÃ³ Enyedi Drama Romance
1121,Hatem Khraiche,Clara Lago,BelÃ©n Rueda,Ãlex GonzÃ¡lez,Drama Sci-Fi Romance,orbiter 9,Clara Lago BelÃ©n Rueda Ãlex GonzÃ¡lez Hatem Khraiche Drama Sci-Fi Romance
1122,Joel Hopkins,Diane Keaton,Brendan Gleeson,James Norton,Romance Comedy,hampstead,Diane Keaton Brendan Gleeson James Norton Joel Hopkins Romance Comedy
1123,Minhal Baig,Kyle Allen,Isabelle Fuhrman,Justin Chatwin,Drama Romance,1 night,Kyle Allen Isabelle Fuhrman Justin Chatwin Minhal Baig Drama Romance
1124,Brent Bonacorso,Bella Thorne,Halston Sage,Taylor John Smith,Thriller Romance Drama,you get me,Bella Thorne Halston Sage Taylor John Smith Brent Bonacorso Thriller Romance Drama
1125,Marc Waltman,Sanne Langelaar,Fockeline Ouwerkerk,Imanuelle Grives,Romance Drama,tuintje in mijn hart,Sanne Langelaar Fockeline Ouwerkerk Imanuelle Grives Marc Waltman Romance Drama
1126,Bailey Kobe,Julie McNiven,Shaun Sipos,Jessica Camacho,Romance Action Adventure Comedy Drama,the babymoon,Julie McNiven Shaun Sipos Jessica Camacho Bailey Kobe Romance Action Adventure Comedy Drama
1127,Wayne Blair,Abigail Breslin,Colt Prattes,Sarah Hyland,Music Drama Romance TV Movie,dirty dancing,Abigail Breslin Colt Prattes Sarah Hyland Wayne Blair Music Drama Romance TV Movie
1128,Ibai Abad,Lewis Rainer,JosÃ©phine Berry,Charlotte Atkinson,Drama Music Romance,the girl from the song,Lewis Rainer JosÃ©phine Berry Charlotte Atkinson Ibai Abad Drama Music Romance
1129,Anshai Lal,Anushka Sharma,Diljit Dosanjh,Suraj Sharma,Fantasy Comedy Romance Drama,phillauri,Anushka Sharma Diljit Dosanjh Suraj Sharma Anshai Lal Fantasy Comedy Romance Drama
1130,Jim Strouse,Jessica Williams,Chris O'Dowd,Keith Stanfield,Romance Comedy,the incredible jessica james,Jessica Williams Chris O'Dowd Keith Stanfield Jim Strouse Romance Comedy
1131,Farhad Mann,Adelaide Kane,Benjamin Hollingsworth,Jean Louisa Kelly,Romance,can't buy my love,Adelaide Kane Benjamin Hollingsworth Jean Louisa Kelly Farhad Mann Romance
1132,Hannaleena Hauru,Inka HaapamÃÂ¤ki,Rosa Honkonen,Tiitus Rantala,Romance Comedy,thick lashes of lauri mÃÂ¤ntyvaara,Inka HaapamÃÂ¤ki Rosa Honkonen Tiitus Rantala Hannaleena Hauru Romance Comedy
1133,Bethany Ashton Wolf,Alex Roe,Jessica Rothe,John Benjamin Hickey,Romance,forever my girl,Alex Roe Jessica Rothe John Benjamin Hickey Bethany Ashton Wolf Romance
1134,Scott Speer,Bella Thorne,Patrick Schwarzenegger,Rob Riggle,Romance,midnight sun,Bella Thorne Patrick Schwarzenegger Rob Riggle Scott Speer Romance
1135,Deniz Gamze ErgÃÂ¼ven,Halle Berry,Daniel Craig,unknown,Romance,kings,Halle Berry Daniel Craig unknown Deniz Gamze ErgÃÂ¼ven Romance
1136,Bill Holderman,Diane Keaton,Jane Fonda,Candice Bergen,Romance,book club,Diane Keaton Jane Fonda Candice Bergen Bill Holderman Romance
1137,Ken Marino,Nina Dobrev,Vanessa Hudgens,Adam Pally,Romance,dog days,Nina Dobrev Vanessa Hudgens Adam Pally Ken Marino Romance
1138,Victor Levin,Winona Ryder,Keanu Reeves,unknown,Romance,destination wedding,Winona Ryder Keanu Reeves unknown Victor Levin Romance
1139,"Hannah Marks, Joey Power",Maika Monroe,DeRon Horton,Jeremy Allen White,Romance,after everything,"Jeremy Allen Maika Monroe DeRon Horton White Hannah Marks, Joey Power Romance"
1140,Barry Jenkins,KiKi Layne,Stephan James,Colman Domingo,Romance,if beale street could talk,KiKi Layne Stephan James Colman Domingo Barry Jenkins Romance
1141,Peter Segal,Jennifer Lopez,Leah Remini,Vanessa Hudgens,Romance,second act,Jennifer Lopez Leah Remini Vanessa Hudgens Peter Segal Romance
1142,Justin Baldoni ,Cole Sprouse,Haley Lu Richardson,unknown,Romance,five feet apart,Cole Sprouse Haley Lu Richardson unknown Justin Baldoni  Romance
1143,Jenny Gage,Josephine Langford,Hero Fiennes Tiffin,Selma Blair,Romance,after,Josephine Langford Hero Fiennes Tiffin Selma Blair Jenny Gage Romance
1144,William Bindley ,KJ Apa,Maia Mitchell,Jacob Latimore,Romance,the last summer,KJ Apa Maia Mitchell Jacob Latimore William Bindley  Romance
1145,Ry Russo-Young ,Yara Shahidi,Charles Melton,John Leguizamo,Romance,the sun is also a star,Yara Shahidi Charles Melton John Leguizamo Ry Russo-Young  Romance
1146,Joanna Hogg,Honor Swinton Byrne,Tom Burke,Tilda Swinton,Romance,the souvenir,Honor Swinton Byrne Tom Burke Tilda Swinton Joanna Hogg Romance
1147,Nahnatchka Khan ,Ali Wong,Randall Park,Daniel Dae Kim,Romance,always be my maybe,Ali Wong Randall Park Daniel Dae Kim Nahnatchka Khan  Romance
1148,Luke Snellin ,Isabela Merced,Shameik Moore,Kiernan Shipka,Romance,let it snow,Isabela Merced Shameik Moore Kiernan Shipka Luke Snellin  Romance
1149,Trey Edward Shults,Kelvin Harrison Jr.,Lucas Hedges,Taylor Russell,Romance,waves,Kelvin Harrison Jr. Lucas Hedges Taylor Russell Trey Edward Shults Romance
1150,Ali Zamani,Nicola Posener,Houston Rhines,Michael Teh,Action Romance Crime,angels fallen,Nicola Posener Houston Rhines Michael Teh Ali Zamani Action Romance Crime
1151,Michael Fimognari,Lana Condor,Noah Centineo,Jordan Fisher,Romance Comedy,to all the boys: p.s. i still love you,Lana Condor Noah Centineo Jordan Fisher Michael Fimognari Romance Comedy
1152,Stella Meghie,Issa Rae,Lakeith Stanfield,Chelsea Peretti,Drama Romance,the photograph,Issa Rae Lakeith Stanfield Chelsea Peretti Stella Meghie Drama Romance
1153,Autumn de Wilde,Anya Taylor-Joy,Johnny Flynn,Josh O'Connor,Romance Comedy Drama,emma,Anya Taylor-Joy Johnny Flynn Josh O'Connor Autumn de Wilde Romance Comedy Drama
1154,Brett Haley,Elle Fanning,Justice Smith,Alexandra Shipp,Romance Drama,all the bright places,Elle Fanning Justice Smith Alexandra Shipp Brett Haley Romance Drama
1155,Erwin Brothers,KJ Apa,Britt Robertson,Shania Twain,Music Drama Romance,i still believe,KJ Apa Britt Robertson Shania Twain Erwin Brothers Music Drama Romance
1156,Julia Hart,Grace VanderWaal,Graham Verchere,Giancarlo Esposito,Comedy Drama Romance Family,stargirl,Grace VanderWaal Graham Verchere Giancarlo Esposito Julia Hart Comedy Drama Romance Family
1157,Dean Craig,Olivia Munn,Sam Claflin,Freida Pinto,Comedy Romance,love wedding repeat,Olivia Munn Sam Claflin Freida Pinto Dean Craig Comedy Romance
1158,Vicky Wight,Leslie Bibb,Josh Duhamel,Nora Dunn,Drama Romance,the lost husband,Leslie Bibb Josh Duhamel Nora Dunn Vicky Wight Drama Romance
1159,Alice Wu,Leah Lewis,Daniel Diemer,Alexxis Lemire,Comedy Romance Drama,the half of it,Leah Lewis Daniel Diemer Alexxis Lemire Alice Wu Comedy Romance Drama
1160,Rachel Lee Goldenberg,Jessica Rothe,Josh Whitehouse,Mae Whitman,Comedy Romance,valley girl,Jessica Rothe Josh Whitehouse Mae Whitman Rachel Lee Goldenberg Comedy Romance
1161,Tyler Spindel,David Spade,Lauren Lapkus,Geoff Pierson,Comedy Romance,the wrong missy,David Spade Lauren Lapkus Geoff Pierson Tyler Spindel Comedy Romance
1162,Michael Showalter,Issa Rae,Kumail Nanjiani,Paul Sparks,Comedy Action Romance,the lovebirds,Issa Rae Kumail Nanjiani Paul Sparks Michael Showalter Comedy Action Romance
1163,Nisha Ganatra,Dakota Johnson,Tracee Ellis Ross,Kelvin Harrison Jr.,Romance Comedy Music Drama,the high note,Dakota Johnson Tracee Ellis Ross Kelvin Harrison Jr. Nisha Ganatra Romance Comedy Music Drama
1164,LP,Anna Camp,Robbie Amell,Nasim Pedrad,Comedy Romance,desperados,Anna Camp Robbie Amell Nasim Pedrad LP Comedy Romance
1165,Max Barbakow,Andy Samberg,Cristin Milioti,Peter Gallagher,Comedy Romance Science Fiction,palm springs,Andy Samberg Cristin Milioti Peter Gallagher Max Barbakow Comedy Romance Science Fiction
1166,The Brothers Riedell,Lucy Hale,Leonidas Gulaptis,Jackie Cruz,Comedy Romance,a nice girl like you,Lucy Hale Leonidas Gulaptis Jackie Cruz The Brothers Riedell Comedy Romance
1167,Vince Marcello,Joey King,Joel Courtney,Jacob Elordi,Comedy Romance,the kissing booth 2,Joey King Joel Courtney Jacob Elordi Vince Marcello Comedy Romance
1168,Andy Tennant,Katie Holmes,Josh Lucas,Jerry O'Connell,Drama Romance,the secret: dare to dream,Katie Holmes Josh Lucas Jerry O'Connell Andy Tennant Drama Romance
1169,Jessica Swale,Gemma Arterton,Gugu Mbatha-Raw,Penelope Wilton,Drama Romance,summerland,Gemma Arterton Gugu Mbatha-Raw Penelope Wilton Jessica Swale Drama Romance
1170,Thor Freudenthal,Charlie Plummer,Andy Garcia,Taylor Russell,Drama Romance,words on bathroom walls,Charlie Plummer Andy Garcia Taylor Russell Thor Freudenthal Drama Romance
1171,Natalie Krinsky,Geraldine Viswanathan,Dacre Montgomery,Utkarsh Ambudkar,Comedy Romance,the broken hearts gallery,Geraldine Viswanathan Dacre Montgomery Utkarsh Ambudkar Natalie Krinsky Comedy Romance
1172,Luke Eve,Brenton Thwaites,Lily Sullivan,Joel Jackson,Romance Drama Comedy,i met a girl,Brenton Thwaites Lily Sullivan Joel Jackson Luke Eve Romance Drama Comedy
1173,Woody Allen,TimothÃ©e Chalamet,Elle Fanning,Selena Gomez,Comedy Romance,a rainy day in new york,TimothÃ©e Chalamet Elle Fanning Selena Gomez Woody Allen Comedy Romance
1174,Radha Blank,Radha Blank,Peter Kim,Oswin Benjamin,Comedy Romance,the 40-year-old version,Radha Blank Peter Kim Oswin Benjamin Radha Blank Comedy Romance
1175,Justin Baldoni,Fin Argus,Sabrina Carpenter,Madison Iseman,Music Drama Romance,clouds,Fin Argus Sabrina Carpenter Madison Iseman Justin Baldoni Music Drama Romance
1176,Lance Hool,Jacob Elordi,Adan Canto,Tiera Skovbye,Romance Drama,2 hearts,Jacob Elordi Adan Canto Tiera Skovbye Lance Hool Romance Drama
1177,Roger Kumble,Josephine Langford,Hero Fiennes Tiffin,Dylan Sprouse,Romance Drama,after we collided,Josephine Langford Hero Fiennes Tiffin Dylan Sprouse Roger Kumble Romance Drama
1178,John Whitesell,Emma Roberts,Luke Bracey,Kristin Chenoweth,Comedy Romance,holidate,Emma Roberts Luke Bracey Kristin Chenoweth John Whitesell Comedy Romance
1179,Michael Rohl,Vanessa Hudgens,Sam Palladio,Nick Sagar,Family Romance Comedy,the princess switch: switched again,Vanessa Hudgens Sam Palladio Nick Sagar Michael Rohl Family Romance Comedy
1180,Clea DuVall,Kristen Stewart,Mackenzie Davis,Alison Brie,Romance Comedy,happiest season,Kristen Stewart Mackenzie Davis Alison Brie Clea DuVall Romance Comedy
1181,Ben Falcone,Melissa McCarthy,Bobby Cannavale,Brian Tyree Henry,Comedy Science Fiction Romance,superintelligence,Melissa McCarthy Bobby Cannavale Brian Tyree Henry Ben Falcone Comedy Science Fiction Romance
1182,Ryan Murphy,Meryl Streep,James Corden,Jo Ellen Pellman,Romance Comedy,the prom,Meryl Streep James Corden Jo Ellen Pellman Ryan Murphy Romance Comedy
1183,Adam Mason,KJ Apa,Sofia Carson,Craig Robinson,Thriller Romance Drama Mystery,songbird,KJ Apa Sofia Carson Craig Robinson Adam Mason Thriller Romance Drama Mystery
1184,John Patrick Shanley,Emily Blunt,Jamie Dornan,Jon Hamm,Romance Drama,wild mountain thyme,Emily Blunt Jamie Dornan Jon Hamm John Patrick Shanley Romance Drama
1185,Tara Miele,Sienna Miller,Diego Luna,Beth Grant,Romance Drama,wander darkly,Sienna Miller Diego Luna Beth Grant Tara Miele Romance Drama
1186,Ekwa Msangi,Ntare Mwine,Zainab Jah,Jayme Lawson,Romance Drama,farewell amor,Ntare Mwine Zainab Jah Jayme Lawson Ekwa Msangi Romance Drama
1187,Eugene Ashe,Tessa Thompson,Nnamdi Asomugha,Ryan Michelle Bathe,Romance Drama,sylvie's love,Tessa Thompson Nnamdi Asomugha Ryan Michelle Bathe Eugene Ashe Romance Drama
1188,Doug Liman,Anne Hathaway,Chiwetel Ejiofor,Stephen Merchant,Comedy Crime Romance,locked down,Anne Hathaway Chiwetel Ejiofor Stephen Merchant Doug Liman Comedy Crime Romance
1189,Gabriela Cowperthwaite,Jason Segel,Dakota Johnson,Casey Affleck,Drama Romance,our friend,Jason Segel Dakota Johnson Casey Affleck Gabriela Cowperthwaite Drama Romance
1190,Chad Hartigan,Olivia Cooke,Jack O'Connell,RaÃÂºl Castillo,Romance Science Fiction Drama,little fish,Olivia Cooke Jack O'Connell RaÃÂºl Castillo Chad Hartigan Romance Science Fiction Drama
1191,Michael Fimognari,Lana Condor,Noah Centineo,Jordan Fisher,Romance Comedy Drama,to all the boys: always and forever,Lana Condor Noah Centineo Jordan Fisher Michael Fimognari Romance Comedy Drama
1192,Mona Fastvold,Katherine Waterston,Vanessa Kirby,Christopher Abbott,Romance Drama Western,the world to come,Katherine Waterston Vanessa Kirby Christopher Abbott Mona Fastvold Romance Drama Western
1193,Ian Samuels,Kathryn Newton,Kyle Allen,Al Madrigal,Fantasy Romance,the map of tiny perfect things,Kathryn Newton Kyle Allen Al Madrigal Ian Samuels Fantasy Romance
1194,BenDavid Grabinski,Joel McHale,Kerry BishÃ©,Stephen Root,Comedy Romance Science Fiction Thriller,happily,Joel McHale Kerry BishÃ© Stephen Root BenDavid Grabinski Comedy Romance Science Fiction Thriller
1195,Giorgio Serafini,William Shatner,Jean Smart,Christopher Lloyd,Comedy Romance,senior moment,William Shatner Jean Smart Christopher Lloyd Giorgio Serafini Comedy Romance
1196,Argyris Papadimitropoulos,Sebastian Stan,Denise Gough,Yorgos Pirpassopoulos,Drama Romance,monday,Sebastian Stan Denise Gough Yorgos Pirpassopoulos Argyris Papadimitropoulos Drama Romance
1197,Nikole Beckwith,Ed Helms,Patti Harrison,Tig Notaro,Comedy Drama Romance,together together,Ed Helms Patti Harrison Tig Notaro Nikole Beckwith Comedy Drama Romance
1198,Brian Baugh,Rose Reid,Jedidiah Goodacre,Katherine McNamara,Romance Drama,finding you,Rose Reid Jedidiah Goodacre Katherine McNamara Brian Baugh Romance Drama
1199,Sebastian Siegel,Mena Suvari,Stuart Townsend,Frances Fisher,Drama Comedy Romance,grace and grit,Mena Suvari Stuart Townsend Frances Fisher Sebastian Siegel Drama Comedy Romance
1200,Jon M. Chu,Anthony Ramos,Corey Hawkins,Leslie Grace,Drama Romance,in the heights,Anthony Ramos Corey Hawkins Leslie Grace Jon M. Chu Drama Romance
1201,Renny Harlin,Pierce Brosnan,Rami Jaber,Hermione Corfield,Western Drama Romance,the misfits,Pierce Brosnan Rami Jaber Hermione Corfield Renny Harlin Western Drama Romance
1202,Michael Lembeck,Ellen Burstyn,James Caan,Ann-Margret,Romance Comedy,queen bees,Ellen Burstyn James Caan Ann-Margret Michael Lembeck Romance Comedy
1203,Kimmy Gatewood,Iliza Shlesinger,Ryan Hansen,Margaret Cho,Comedy Romance,good on paper,Iliza Shlesinger Ryan Hansen Margaret Cho Kimmy Gatewood Comedy Romance
1204,Carlos LÃ³pez Estrada,Tyris Winter,Marquesha Babers,Maia Mayor,Drama Romance,summertime,Tyris Winter Marquesha Babers Maia Mayor Carlos LÃ³pez Estrada Drama Romance
1205,Colin Schiffli,Alexandra Daddario,Diego Boneta,Justin Chatwin,Action Comedy Romance,die in a gunfight,Alexandra Daddario Diego Boneta Justin Chatwin Colin Schiffli Action Comedy Romance
1206,Vince Marcello,Joey King,Joel Courtney,Jacob Elordi,Romance Comedy,the kissing booth 3,Joey King Joel Courtney Jacob Elordi Vince Marcello Romance Comedy
1207,Sian Heder,Emilia Jones,Eugenio Derbez,Troy Kotsur,Drama Music Romance,coda,Emilia Jones Eugenio Derbez Troy Kotsur Sian Heder Drama Music Romance
1208,Leos Carax,Adam Driver,Marion Cotillard,Simon Helberg,Drama Romance,annette,Adam Driver Marion Cotillard Simon Helberg Leos Carax Drama Romance
1209,Angel Kristi Williams,Kofi Siriboe,Yootha Wong-Loi-Sing,Blair Underwood,Romance Drama,really love,Kofi Siriboe Yootha Wong-Loi-Sing Blair Underwood Angel Kristi Williams Romance Drama
1210,Mark Waters,Addison Rae,Tanner Buchanan,Madison Pettis,Comedy Romance,he's all that,Addison Rae Tanner Buchanan Madison Pettis Mark Waters Comedy Romance
1211,Kay Cannon,Camila Cabello,Idina Menzel,Nicholas Galitzine,Romance Fantasy Family Drama,cinderella,Camila Cabello Idina Menzel Nicholas Galitzine Kay Cannon Romance Fantasy Family Drama
1212,Natalie Morales,Desean Terry,Mark Duplass,Natalie Morales,Drama Comedy Romance,language lessons,Desean Terry Mark Duplass Natalie Morales Natalie Morales Drama Comedy Romance
1213,Castille Landon,Josephine Langford,Hero Fiennes Tiffin,Louise Lombard,Romance Drama,after we fell,Josephine Langford Hero Fiennes Tiffin Louise Lombard Castille Landon Romance Drama
1214,John Ridley,Leslie Odom Jr.,Freida Pinto,Cynthia Erivo,Drama Romance Science Fiction,needle in a timestack,Leslie Odom Jr. Freida Pinto Cynthia Erivo John Ridley Drama Romance Science Fiction
1215,Justin Corsbie,Michael Dorman,Sophia Bush,Dermot Mulroney,Romance Music Drama Thriller,hard luck love song,Michael Dorman Sophia Bush Dermot Mulroney Justin Corsbie Romance Music Drama Thriller
1216,HernÃ¡n JimÃ©nez,Nina Dobrev,Jimmy O. Yang,Darren Barnet,Comedy Romance,love hard,Nina Dobrev Jimmy O. Yang Darren Barnet HernÃ¡n JimÃ©nez Comedy Romance
1217,Michael Rohl,Vanessa Hudgens,Sam Palladio,Nick Sagar,Romance Comedy,the princess switch 3: romancing the star,Vanessa Hudgens Sam Palladio Nick Sagar Michael Rohl Romance Comedy
1218,Paul Thomas Anderson,Alana Haim,Cooper Hoffman,Sean Penn,Drama Comedy Romance,licorice pizza,Alana Haim Cooper Hoffman Sean Penn Paul Thomas Anderson Drama Comedy Romance
1219,Michael Mayer,Michael Urie,Philemon Chambers,Luke Macfarlane,Romance Comedy,single all the way,Michael Urie Philemon Chambers Luke Macfarlane Michael Mayer Romance Comedy
1220,Steven Spielberg,Ansel Elgort,Rachel Zegler,Ariana DeBose,Drama Romance Crime,west side story,Ansel Elgort Rachel Zegler Ariana DeBose Steven Spielberg Drama Romance Crime
1221,Peter Hutchings,Lucy Hale,Austin Stowell,Damon Daunno,Drama Comedy Romance,the hating game,Lucy Hale Austin Stowell Damon Daunno Peter Hutchings Drama Comedy Romance
1222,Denzel Washington,Michael B. Jordan,ChantÃ© Adams,Jalon Christian,Drama Romance,a journal for jordan,Michael B. Jordan ChantÃ© Adams Jalon Christian Denzel Washington Drama Romance
1223,Rick Jacobson,Laura Marano,Mena Massoud,unknown,Romance Comedy,the royal treatment,Laura Marano Mena Massoud unknown Rick Jacobson Romance Comedy
1224,D. J. Caruso,Abigail Cowen,Tom Lewis,Logan Marshall-Green,Romance Drama Western,redeeming love,Abigail Cowen Tom Lewis Logan Marshall-Green D. J. Caruso Romance Drama Western
1225,Kat Coiro,Jennifer Lopez,Owen Wilson,Maluma,Romance Comedy Music,marry me,Jennifer Lopez Owen Wilson Maluma Kat Coiro Romance Comedy Music
1226,Jason Orley,Charlie Day,Jenny Slate,Scott Eastwood,Comedy Romance,i want you back,Charlie Day Jenny Slate Scott Eastwood Jason Orley Comedy Romance
1227,Emily Ting,Ava Michelle,Griffin Gluck,Sabrina Carpenter,Comedy Romance Drama,tall girl 2,Ava Michelle Griffin Gluck Sabrina Carpenter Emily Ting Comedy Romance Drama
1228,Josephine Decker,Grace Kaufman,Pico Alexander,Jacques Colimon,Drama Romance Music,the sky is everywhere,Grace Kaufman Pico Alexander Jacques Colimon Josephine Decker Drama Romance Music
1229,Arie Posin,Joey King,Kyle Allen,unknown,Romance Science Fiction Drama,the in between,Joey King Kyle Allen unknown Arie Posin Romance Science Fiction Drama
1230,Joe Wright,Peter Dinklage,Haley Bennett,Kelvin Harrison Jr.,Drama Romance,cyrano,Peter Dinklage Haley Bennett Kelvin Harrison Jr. Joe Wright Drama Romance
1231,Martha Coolidge,Adelaide Clemens,Leo Suter,Stephen Dorff,Drama War Music Romance,i'll find you,Adelaide Clemens Leo Suter Stephen Dorff Martha Coolidge Drama War Music Romance
1232,Chris Winterbauer,Cole Sprouse,Lana Condor,Mason Gooding,Comedy Romance Science Fiction,moonshot,Cole Sprouse Lana Condor Mason Gooding Chris Winterbauer Comedy Romance Science Fiction
1233,Sofia Alvarez,Emma Pasarow,Belmont Cameli,Kate Bosworth,Romance Drama,along for the ride,Emma Pasarow Belmont Cameli Kate Bosworth Sofia Alvarez Romance Drama
1234,Simon Curtis,Hugh Bonneville,Jim Carter,Michelle Dockery,Drama Romance History Mystery,downton abbey: a new era,Hugh Bonneville Jim Carter Michelle Dockery Simon Curtis Drama Romance History Mystery
1235,"Colson Baker, Mod Sun",Machine Gun Kelly,Mod Sun,Zach Villa,Comedy Romance,good mourning,"Machine Gun Kelly Mod Sun Zach Villa Colson Baker, Mod Sun Comedy Romance"
